	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
4339	39075	HolmesCounty	Government and government enterprises	2003	82004.0
4340	39077	HuronCounty	Agriculture, forestry, fishing and hunting	2003	40840.0
4341	39077	HuronCounty	Mining, quarrying, and oil and gas extraction	2003	1625.0
4342	39077	HuronCounty	Utilities	2003	2600.0
4343	39077	HuronCounty	Construction	2003	112144.0
4344	39077	HuronCounty	Manufacturing	2003	680230.0
4345	39077	HuronCounty	Wholesale trade	2003	
4346	39077	HuronCounty	Retail trade	2003	100095.0
4347	39077	HuronCounty	Transportation and warehousing	2003	125095.0
4348	39077	HuronCounty	Information	2003	28644.0
4349	39077	HuronCounty	Finance and insurance	2003	67474.0
4350	39077	HuronCounty	Real estate and rental and leasing	2003	154159.0
4351	39077	HuronCounty	Professional and business services	2003	76643.0
4352	39077	HuronCounty	Management of companies and enterprises	2003	28641.0
4353	39077	HuronCounty	Administrative and support and waste management and remediation services	2003	14415.0
4354	39077	HuronCounty	Educational services	2003	
4355	39077	HuronCounty	Health care and social assistance	2003	
4356	39077	HuronCounty	Arts, entertainment, and recreation	2003	4337.0
4357	39077	HuronCounty	Accommodation and food services	2003	32348.0
4358	39077	HuronCounty	Other services (except government and government enterprises)	2003	42726.0
4359	39077	HuronCounty	Government and government enterprises	2003	154548.0
4360	39079	JacksonCounty	Agriculture, forestry, fishing and hunting	2003	5725.0
4361	39079	JacksonCounty	Mining, quarrying, and oil and gas extraction	2003	14162.0
4362	39079	JacksonCounty	Utilities	2003	2262.0
4363	39079	JacksonCounty	Construction	2003	32353.0
4364	39079	JacksonCounty	Manufacturing	2003	274366.0
4365	39079	JacksonCounty	Wholesale trade	2003	
4366	39079	JacksonCounty	Retail trade	2003	68358.0
4367	39079	JacksonCounty	Transportation and warehousing	2003	
4368	39079	JacksonCounty	Information	2003	15116.0
4369	39079	JacksonCounty	Finance and insurance	2003	46747.0
4370	39079	JacksonCounty	Real estate and rental and leasing	2003	65035.0
4371	39079	JacksonCounty	Professional and business services	2003	25826.0
4372	39079	JacksonCounty	Management of companies and enterprises	2003	6386.0
4373	39079	JacksonCounty	Administrative and support and waste management and remediation services	2003	10488.0
4374	39079	JacksonCounty	Educational services	2003	803.0
4375	39079	JacksonCounty	Health care and social assistance	2003	35231.0
4376	39079	JacksonCounty	Arts, entertainment, and recreation	2003	1621.0
4377	39079	JacksonCounty	Accommodation and food services	2003	17700.0
4378	39079	JacksonCounty	Other services (except government and government enterprises)	2003	18920.0
4379	39079	JacksonCounty	Government and government enterprises	2003	83705.0
4380	39081	JeffersonCounty	Agriculture, forestry, fishing and hunting	2003	13138.0
4381	39081	JeffersonCounty	Mining, quarrying, and oil and gas extraction	2003	13239.0
4382	39081	JeffersonCounty	Utilities	2003	948007.0
4383	39081	JeffersonCounty	Construction	2003	98951.0
4384	39081	JeffersonCounty	Manufacturing	2003	222251.0
4385	39081	JeffersonCounty	Wholesale trade	2003	56108.0
4386	39081	JeffersonCounty	Retail trade	2003	147461.0
4387	39081	JeffersonCounty	Transportation and warehousing	2003	46273.0
4388	39081	JeffersonCounty	Information	2003	51888.0
4389	39081	JeffersonCounty	Finance and insurance	2003	87591.0
4390	39081	JeffersonCounty	Real estate and rental and leasing	2003	212749.0
4391	39081	JeffersonCounty	Professional and business services	2003	97763.0
4392	39081	JeffersonCounty	Management of companies and enterprises	2003	21282.0
4393	39081	JeffersonCounty	Administrative and support and waste management and remediation services	2003	46897.0
4394	39081	JeffersonCounty	Educational services	2003	26594.0
4395	39081	JeffersonCounty	Health care and social assistance	2003	191747.0
4396	39081	JeffersonCounty	Arts, entertainment, and recreation	2003	12109.0
4397	39081	JeffersonCounty	Accommodation and food services	2003	35028.0
4398	39081	JeffersonCounty	Other services (except government and government enterprises)	2003	48692.0
4399	39081	JeffersonCounty	Government and government enterprises	2003	195863.0
4400	39083	KnoxCounty	Agriculture, forestry, fishing and hunting	2003	5503.0
4401	39083	KnoxCounty	Mining, quarrying, and oil and gas extraction	2003	15274.0
4402	39083	KnoxCounty	Utilities	2003	3701.0
4403	39083	KnoxCounty	Construction	2003	110106.0
4404	39083	KnoxCounty	Manufacturing	2003	316856.0
4405	39083	KnoxCounty	Wholesale trade	2003	32029.0
4406	39083	KnoxCounty	Retail trade	2003	94884.0
4407	39083	KnoxCounty	Transportation and warehousing	2003	20105.0
4408	39083	KnoxCounty	Information	2003	27641.0
4409	39083	KnoxCounty	Finance and insurance	2003	57220.0
4410	39083	KnoxCounty	Real estate and rental and leasing	2003	127735.0
4411	39083	KnoxCounty	Professional and business services	2003	60943.0
4412	39083	KnoxCounty	Management of companies and enterprises	2003	
4413	39083	KnoxCounty	Administrative and support and waste management and remediation services	2003	16881.0
4414	39083	KnoxCounty	Educational services	2003	67386.0
4415	39083	KnoxCounty	Health care and social assistance	2003	94415.0
4416	39083	KnoxCounty	Arts, entertainment, and recreation	2003	7971.0
4417	39083	KnoxCounty	Accommodation and food services	2003	29141.0
4418	39083	KnoxCounty	Other services (except government and government enterprises)	2003	42112.0
4419	39083	KnoxCounty	Government and government enterprises	2003	153053.0
4420	39085	LakeCounty	Agriculture, forestry, fishing and hunting	2003	5740.0
4421	39085	LakeCounty	Mining, quarrying, and oil and gas extraction	2003	27917.0
4422	39085	LakeCounty	Utilities	2003	662198.0
4423	39085	LakeCounty	Construction	2003	291293.0
4424	39085	LakeCounty	Manufacturing	2003	2272176.0
4425	39085	LakeCounty	Wholesale trade	2003	387484.0
4426	39085	LakeCounty	Retail trade	2003	704179.0
4427	39085	LakeCounty	Transportation and warehousing	2003	71717.0
4428	39085	LakeCounty	Information	2003	105246.0
4429	39085	LakeCounty	Finance and insurance	2003	355435.0
4430	39085	LakeCounty	Real estate and rental and leasing	2003	797392.0
4431	39085	LakeCounty	Professional and business services	2003	538060.0
4432	39085	LakeCounty	Management of companies and enterprises	2003	106584.0
4433	39085	LakeCounty	Administrative and support and waste management and remediation services	2003	177855.0
4434	39085	LakeCounty	Educational services	2003	40615.0
4435	39085	LakeCounty	Health care and social assistance	2003	457220.0
4436	39085	LakeCounty	Arts, entertainment, and recreation	2003	44856.0
4437	39085	LakeCounty	Accommodation and food services	2003	184790.0
4438	39085	LakeCounty	Other services (except government and government enterprises)	2003	202578.0
4439	39085	LakeCounty	Government and government enterprises	2003	728469.0
4440	39087	LawrenceCounty	Agriculture, forestry, fishing and hunting	2003	898.0
4441	39087	LawrenceCounty	Mining, quarrying, and oil and gas extraction	2003	7604.0
4442	39087	LawrenceCounty	Utilities	2003	19017.0
4443	39087	LawrenceCounty	Construction	2003	41382.0
4444	39087	LawrenceCounty	Manufacturing	2003	53903.0
4445	39087	LawrenceCounty	Wholesale trade	2003	9232.0
4446	39087	LawrenceCounty	Retail trade	2003	93813.0
4447	39087	LawrenceCounty	Transportation and warehousing	2003	52761.0
4448	39087	LawrenceCounty	Information	2003	12269.0
4449	39087	LawrenceCounty	Finance and insurance	2003	48942.0
4450	39087	LawrenceCounty	Real estate and rental and leasing	2003	124985.0
4451	39087	LawrenceCounty	Professional and business services	2003	32914.0
4452	39087	LawrenceCounty	Management of companies and enterprises	2003	3489.0
4453	39087	LawrenceCounty	Administrative and support and waste management and remediation services	2003	13386.0
4454	39087	LawrenceCounty	Educational services	2003	1179.0
4455	39087	LawrenceCounty	Health care and social assistance	2003	53671.0
4456	39087	LawrenceCounty	Arts, entertainment, and recreation	2003	2105.0
4457	39087	LawrenceCounty	Accommodation and food services	2003	21686.0
4458	39087	LawrenceCounty	Other services (except government and government enterprises)	2003	34417.0
4459	39087	LawrenceCounty	Government and government enterprises	2003	155460.0
4460	39089	LickingCounty	Agriculture, forestry, fishing and hunting	2003	
4461	39089	LickingCounty	Mining, quarrying, and oil and gas extraction	2003	14513.0
4462	39089	LickingCounty	Utilities	2003	
4463	39089	LickingCounty	Construction	2003	228230.0
4464	39089	LickingCounty	Manufacturing	2003	725075.0
4465	39089	LickingCounty	Wholesale trade	2003	87023.0
4466	39089	LickingCounty	Retail trade	2003	474333.0
4467	39089	LickingCounty	Transportation and warehousing	2003	139185.0
4468	39089	LickingCounty	Information	2003	67398.0
4469	39089	LickingCounty	Finance and insurance	2003	291644.0
4470	39089	LickingCounty	Real estate and rental and leasing	2003	552293.0
4471	39089	LickingCounty	Professional and business services	2003	
4472	39089	LickingCounty	Management of companies and enterprises	2003	
4473	39089	LickingCounty	Administrative and support and waste management and remediation services	2003	80869.0
4474	39089	LickingCounty	Educational services	2003	57532.0
4475	39089	LickingCounty	Health care and social assistance	2003	238496.0
4476	39089	LickingCounty	Arts, entertainment, and recreation	2003	20674.0
4477	39089	LickingCounty	Accommodation and food services	2003	102187.0
4478	39089	LickingCounty	Other services (except government and government enterprises)	2003	122518.0
4479	39089	LickingCounty	Government and government enterprises	2003	448593.0
4480	39091	LoganCounty	Agriculture, forestry, fishing and hunting	2003	7716.0
4481	39091	LoganCounty	Mining, quarrying, and oil and gas extraction	2003	3979.0
4482	39091	LoganCounty	Utilities	2003	2370.0
4483	39091	LoganCounty	Construction	2003	56615.0
4484	39091	LoganCounty	Manufacturing	2003	803757.0
4485	39091	LoganCounty	Wholesale trade	2003	34955.0
4486	39091	LoganCounty	Retail trade	2003	89342.0
4487	39091	LoganCounty	Transportation and warehousing	2003	84831.0
4488	39091	LoganCounty	Information	2003	11279.0
4489	39091	LoganCounty	Finance and insurance	2003	67944.0
4490	39091	LoganCounty	Real estate and rental and leasing	2003	136621.0
4491	39091	LoganCounty	Professional and business services	2003	98189.0
4492	39091	LoganCounty	Management of companies and enterprises	2003	0.0
4493	39091	LoganCounty	Administrative and support and waste management and remediation services	2003	58236.0
4494	39091	LoganCounty	Educational services	2003	1280.0
4495	39091	LoganCounty	Health care and social assistance	2003	75658.0
4496	39091	LoganCounty	Arts, entertainment, and recreation	2003	7698.0
4497	39091	LoganCounty	Accommodation and food services	2003	24907.0
4498	39091	LoganCounty	Other services (except government and government enterprises)	2003	34740.0
4499	39091	LoganCounty	Government and government enterprises	2003	125078.0
4500	39093	LorainCounty	Agriculture, forestry, fishing and hunting	2003	13589.0
4501	39093	LorainCounty	Mining, quarrying, and oil and gas extraction	2003	1522.0
4502	39093	LorainCounty	Utilities	2003	159930.0
4503	39093	LorainCounty	Construction	2003	366487.0
4504	39093	LorainCounty	Manufacturing	2003	2229565.0
4505	39093	LorainCounty	Wholesale trade	2003	238002.0
4506	39093	LorainCounty	Retail trade	2003	579482.0
4507	39093	LorainCounty	Transportation and warehousing	2003	146855.0
4508	39093	LorainCounty	Information	2003	133936.0
4509	39093	LorainCounty	Finance and insurance	2003	330495.0
4510	39093	LorainCounty	Real estate and rental and leasing	2003	806125.0
4511	39093	LorainCounty	Professional and business services	2003	397206.0
4512	39093	LorainCounty	Management of companies and enterprises	2003	50738.0
4513	39093	LorainCounty	Administrative and support and waste management and remediation services	2003	188589.0
4514	39093	LorainCounty	Educational services	2003	109808.0
4515	39093	LorainCounty	Health care and social assistance	2003	578980.0
4516	39093	LorainCounty	Arts, entertainment, and recreation	2003	48835.0
4517	39093	LorainCounty	Accommodation and food services	2003	152608.0
4518	39093	LorainCounty	Other services (except government and government enterprises)	2003	229144.0
4519	39093	LorainCounty	Government and government enterprises	2003	1002004.0
4520	39095	LucasCounty	Agriculture, forestry, fishing and hunting	2003	30031.0
4521	39095	LucasCounty	Mining, quarrying, and oil and gas extraction	2003	11877.0
4522	39095	LucasCounty	Utilities	2003	186914.0
4523	39095	LucasCounty	Construction	2003	736180.0
4524	39095	LucasCounty	Manufacturing	2003	3898512.0
4525	39095	LucasCounty	Wholesale trade	2003	895569.0
4526	39095	LucasCounty	Retail trade	2003	1396828.0
4527	39095	LucasCounty	Transportation and warehousing	2003	525825.0
4528	39095	LucasCounty	Information	2003	498136.0
4529	39095	LucasCounty	Finance and insurance	2003	935172.0
4530	39095	LucasCounty	Real estate and rental and leasing	2003	2007369.0
4531	39095	LucasCounty	Professional and business services	2003	1764113.0
4532	39095	LucasCounty	Management of companies and enterprises	2003	247771.0
4533	39095	LucasCounty	Administrative and support and waste management and remediation services	2003	684822.0
4534	39095	LucasCounty	Educational services	2003	127944.0
4535	39095	LucasCounty	Health care and social assistance	2003	1910187.0
4536	39095	LucasCounty	Arts, entertainment, and recreation	2003	118444.0
4537	39095	LucasCounty	Accommodation and food services	2003	421996.0
4538	39095	LucasCounty	Other services (except government and government enterprises)	2003	441952.0
4539	39095	LucasCounty	Government and government enterprises	2003	2096446.0
4540	39097	MadisonCounty	Agriculture, forestry, fishing and hunting	2003	45573.0
4541	39097	MadisonCounty	Mining, quarrying, and oil and gas extraction	2003	25.0
4542	39097	MadisonCounty	Utilities	2003	95.0
4543	39097	MadisonCounty	Construction	2003	65749.0
4544	39097	MadisonCounty	Manufacturing	2003	264628.0
4545	39097	MadisonCounty	Wholesale trade	2003	36205.0
4546	39097	MadisonCounty	Retail trade	2003	87552.0
4547	39097	MadisonCounty	Transportation and warehousing	2003	
4548	39097	MadisonCounty	Information	2003	7726.0
4549	39097	MadisonCounty	Finance and insurance	2003	34281.0
4550	39097	MadisonCounty	Real estate and rental and leasing	2003	91417.0
4551	39097	MadisonCounty	Professional and business services	2003	
4552	39097	MadisonCounty	Management of companies and enterprises	2003	
4553	39097	MadisonCounty	Administrative and support and waste management and remediation services	2003	19851.0
4554	39097	MadisonCounty	Educational services	2003	1815.0
4555	39097	MadisonCounty	Health care and social assistance	2003	45465.0
4556	39097	MadisonCounty	Arts, entertainment, and recreation	2003	952.0
4557	39097	MadisonCounty	Accommodation and food services	2003	20913.0
4558	39097	MadisonCounty	Other services (except government and government enterprises)	2003	25527.0
4559	39097	MadisonCounty	Government and government enterprises	2003	193566.0
4560	39099	MahoningCounty	Agriculture, forestry, fishing and hunting	2003	843.0
4561	39099	MahoningCounty	Mining, quarrying, and oil and gas extraction	2003	67636.0
4562	39099	MahoningCounty	Utilities	2003	41626.0
4563	39099	MahoningCounty	Construction	2003	360404.0
4564	39099	MahoningCounty	Manufacturing	2003	761186.0
4565	39099	MahoningCounty	Wholesale trade	2003	359355.0
4566	39099	MahoningCounty	Retail trade	2003	697137.0
4567	39099	MahoningCounty	Transportation and warehousing	2003	212070.0
4568	39099	MahoningCounty	Information	2003	225507.0
4569	39099	MahoningCounty	Finance and insurance	2003	474773.0
4570	39099	MahoningCounty	Real estate and rental and leasing	2003	1321487.0
4571	39099	MahoningCounty	Professional and business services	2003	503092.0
4572	39099	MahoningCounty	Management of companies and enterprises	2003	70191.0
4573	39099	MahoningCounty	Administrative and support and waste management and remediation services	2003	229472.0
4574	39099	MahoningCounty	Educational services	2003	42611.0
4575	39099	MahoningCounty	Health care and social assistance	2003	914657.0
4576	39099	MahoningCounty	Arts, entertainment, and recreation	2003	30133.0
4577	39099	MahoningCounty	Accommodation and food services	2003	191273.0
4578	39099	MahoningCounty	Other services (except government and government enterprises)	2003	216148.0
4579	39099	MahoningCounty	Government and government enterprises	2003	891654.0
4580	39101	MarionCounty	Agriculture, forestry, fishing and hunting	2003	21683.0
4581	39101	MarionCounty	Mining, quarrying, and oil and gas extraction	2003	2885.0
4582	39101	MarionCounty	Utilities	2003	
4583	39101	MarionCounty	Construction	2003	72508.0
4584	39101	MarionCounty	Manufacturing	2003	636569.0
4585	39101	MarionCounty	Wholesale trade	2003	
4586	39101	MarionCounty	Retail trade	2003	135732.0
4587	39101	MarionCounty	Transportation and warehousing	2003	46226.0
4588	39101	MarionCounty	Information	2003	177050.0
4589	39101	MarionCounty	Finance and insurance	2003	74726.0
4590	39101	MarionCounty	Real estate and rental and leasing	2003	258808.0
4591	39101	MarionCounty	Professional and business services	2003	74599.0
4592	39101	MarionCounty	Management of companies and enterprises	2003	
4593	39101	MarionCounty	Administrative and support and waste management and remediation services	2003	
4594	39101	MarionCounty	Educational services	2003	2780.0
4595	39101	MarionCounty	Health care and social assistance	2003	133952.0
4596	39101	MarionCounty	Arts, entertainment, and recreation	2003	6174.0
4597	39101	MarionCounty	Accommodation and food services	2003	36121.0
4598	39101	MarionCounty	Other services (except government and government enterprises)	2003	44551.0
4599	39101	MarionCounty	Government and government enterprises	2003	329561.0
4600	39103	MedinaCounty	Agriculture, forestry, fishing and hunting	2003	
4601	39103	MedinaCounty	Mining, quarrying, and oil and gas extraction	2003	11977.0
4602	39103	MedinaCounty	Utilities	2003	2572.0
4603	39103	MedinaCounty	Construction	2003	290632.0
4604	39103	MedinaCounty	Manufacturing	2003	786103.0
4605	39103	MedinaCounty	Wholesale trade	2003	271696.0
4606	39103	MedinaCounty	Retail trade	2003	401725.0
4607	39103	MedinaCounty	Transportation and warehousing	2003	
4608	39103	MedinaCounty	Information	2003	69339.0
4609	39103	MedinaCounty	Finance and insurance	2003	209049.0
4610	39103	MedinaCounty	Real estate and rental and leasing	2003	407873.0
4611	39103	MedinaCounty	Professional and business services	2003	519650.0
4612	39103	MedinaCounty	Management of companies and enterprises	2003	199691.0
4613	39103	MedinaCounty	Administrative and support and waste management and remediation services	2003	150806.0
4614	39103	MedinaCounty	Educational services	2003	11143.0
4615	39103	MedinaCounty	Health care and social assistance	2003	251835.0
4616	39103	MedinaCounty	Arts, entertainment, and recreation	2003	33967.0
4617	39103	MedinaCounty	Accommodation and food services	2003	99568.0
4618	39103	MedinaCounty	Other services (except government and government enterprises)	2003	109394.0
4619	39103	MedinaCounty	Government and government enterprises	2003	408117.0
4620	39105	MeigsCounty	Agriculture, forestry, fishing and hunting	2003	
4621	39105	MeigsCounty	Mining, quarrying, and oil and gas extraction	2003	15742.0
4622	39105	MeigsCounty	Utilities	2003	7075.0
4623	39105	MeigsCounty	Construction	2003	19828.0
4624	39105	MeigsCounty	Manufacturing	2003	
4625	39105	MeigsCounty	Wholesale trade	2003	2594.0
4626	39105	MeigsCounty	Retail trade	2003	27979.0
4627	39105	MeigsCounty	Transportation and warehousing	2003	
4628	39105	MeigsCounty	Information	2003	
4629	39105	MeigsCounty	Finance and insurance	2003	21946.0
4630	39105	MeigsCounty	Real estate and rental and leasing	2003	45094.0
4631	39105	MeigsCounty	Professional and business services	2003	7769.0
4632	39105	MeigsCounty	Management of companies and enterprises	2003	
4633	39105	MeigsCounty	Administrative and support and waste management and remediation services	2003	
4634	39105	MeigsCounty	Educational services	2003	
4635	39105	MeigsCounty	Health care and social assistance	2003	
4636	39105	MeigsCounty	Arts, entertainment, and recreation	2003	386.0
4637	39105	MeigsCounty	Accommodation and food services	2003	5846.0
4638	39105	MeigsCounty	Other services (except government and government enterprises)	2003	12882.0
4639	39105	MeigsCounty	Government and government enterprises	2003	52971.0
4640	39107	MercerCounty	Agriculture, forestry, fishing and hunting	2003	
4641	39107	MercerCounty	Mining, quarrying, and oil and gas extraction	2003	1254.0
4642	39107	MercerCounty	Utilities	2003	
4643	39107	MercerCounty	Construction	2003	66982.0
4644	39107	MercerCounty	Manufacturing	2003	275491.0
4645	39107	MercerCounty	Wholesale trade	2003	
4646	39107	MercerCounty	Retail trade	2003	82153.0
4647	39107	MercerCounty	Transportation and warehousing	2003	59524.0
4648	39107	MercerCounty	Information	2003	14254.0
4649	39107	MercerCounty	Finance and insurance	2003	88820.0
4650	39107	MercerCounty	Real estate and rental and leasing	2003	95200.0
4651	39107	MercerCounty	Professional and business services	2003	39493.0
4652	39107	MercerCounty	Management of companies and enterprises	2003	1648.0
4653	39107	MercerCounty	Administrative and support and waste management and remediation services	2003	11715.0
4654	39107	MercerCounty	Educational services	2003	383.0
4655	39107	MercerCounty	Health care and social assistance	2003	43247.0
4656	39107	MercerCounty	Arts, entertainment, and recreation	2003	5446.0
4657	39107	MercerCounty	Accommodation and food services	2003	18183.0
4658	39107	MercerCounty	Other services (except government and government enterprises)	2003	40529.0
4659	39107	MercerCounty	Government and government enterprises	2003	139734.0
4660	39109	MiamiCounty	Agriculture, forestry, fishing and hunting	2003	34784.0
4661	39109	MiamiCounty	Mining, quarrying, and oil and gas extraction	2003	7699.0
4662	39109	MiamiCounty	Utilities	2003	
4663	39109	MiamiCounty	Construction	2003	120448.0
4664	39109	MiamiCounty	Manufacturing	2003	933361.0
4665	39109	MiamiCounty	Wholesale trade	2003	173119.0
4666	39109	MiamiCounty	Retail trade	2003	258145.0
4667	39109	MiamiCounty	Transportation and warehousing	2003	56229.0
4668	39109	MiamiCounty	Information	2003	40620.0
4669	39109	MiamiCounty	Finance and insurance	2003	134582.0
4670	39109	MiamiCounty	Real estate and rental and leasing	2003	299724.0
4671	39109	MiamiCounty	Professional and business services	2003	
4672	39109	MiamiCounty	Management of companies and enterprises	2003	
4673	39109	MiamiCounty	Administrative and support and waste management and remediation services	2003	78086.0
4674	39109	MiamiCounty	Educational services	2003	5511.0
4675	39109	MiamiCounty	Health care and social assistance	2003	195773.0
4676	39109	MiamiCounty	Arts, entertainment, and recreation	2003	11047.0
4677	39109	MiamiCounty	Accommodation and food services	2003	64223.0
4678	39109	MiamiCounty	Other services (except government and government enterprises)	2003	79922.0
4679	39109	MiamiCounty	Government and government enterprises	2003	284084.0
4680	39111	MonroeCounty	Agriculture, forestry, fishing and hunting	2003	6677.0
4681	39111	MonroeCounty	Mining, quarrying, and oil and gas extraction	2003	47251.0
4682	39111	MonroeCounty	Utilities	2003	
4683	39111	MonroeCounty	Construction	2003	10542.0
4684	39111	MonroeCounty	Manufacturing	2003	109296.0
4685	39111	MonroeCounty	Wholesale trade	2003	
4686	39111	MonroeCounty	Retail trade	2003	11816.0
4687	39111	MonroeCounty	Transportation and warehousing	2003	9702.0
4688	39111	MonroeCounty	Information	2003	6801.0
4689	39111	MonroeCounty	Finance and insurance	2003	33120.0
4690	39111	MonroeCounty	Real estate and rental and leasing	2003	29740.0
4691	39111	MonroeCounty	Professional and business services	2003	12333.0
4692	39111	MonroeCounty	Management of companies and enterprises	2003	0.0
4693	39111	MonroeCounty	Administrative and support and waste management and remediation services	2003	9450.0
4694	39111	MonroeCounty	Educational services	2003	
4695	39111	MonroeCounty	Health care and social assistance	2003	
4696	39111	MonroeCounty	Arts, entertainment, and recreation	2003	526.0
4697	39111	MonroeCounty	Accommodation and food services	2003	2191.0
4698	39111	MonroeCounty	Other services (except government and government enterprises)	2003	8115.0
4699	39111	MonroeCounty	Government and government enterprises	2003	40857.0
4700	39113	MontgomeryCounty	Agriculture, forestry, fishing and hunting	2003	11709.0
4701	39113	MontgomeryCounty	Mining, quarrying, and oil and gas extraction	2003	6558.0
4702	39113	MontgomeryCounty	Utilities	2003	97223.0
4703	39113	MontgomeryCounty	Construction	2003	764925.0
4704	39113	MontgomeryCounty	Manufacturing	2003	4594196.0
4705	39113	MontgomeryCounty	Wholesale trade	2003	1124156.0
4706	39113	MontgomeryCounty	Retail trade	2003	1434250.0
4707	39113	MontgomeryCounty	Transportation and warehousing	2003	595431.0
4708	39113	MontgomeryCounty	Information	2003	1322947.0
4709	39113	MontgomeryCounty	Finance and insurance	2003	1240854.0
4710	39113	MontgomeryCounty	Real estate and rental and leasing	2003	2599997.0
4711	39113	MontgomeryCounty	Professional and business services	2003	2502343.0
4712	39113	MontgomeryCounty	Management of companies and enterprises	2003	585586.0
4713	39113	MontgomeryCounty	Administrative and support and waste management and remediation services	2003	733550.0
4714	39113	MontgomeryCounty	Educational services	2003	259912.0
4715	39113	MontgomeryCounty	Health care and social assistance	2003	2251999.0
4716	39113	MontgomeryCounty	Arts, entertainment, and recreation	2003	100445.0
4717	39113	MontgomeryCounty	Accommodation and food services	2003	514881.0
4718	39113	MontgomeryCounty	Other services (except government and government enterprises)	2003	574192.0
4719	39113	MontgomeryCounty	Government and government enterprises	2003	2729204.0
4720	39115	MorganCounty	Agriculture, forestry, fishing and hunting	2003	6772.0
4721	39115	MorganCounty	Mining, quarrying, and oil and gas extraction	2003	14734.0
4722	39115	MorganCounty	Utilities	2003	1527.0
4723	39115	MorganCounty	Construction	2003	23892.0
4724	39115	MorganCounty	Manufacturing	2003	41068.0
4725	39115	MorganCounty	Wholesale trade	2003	6617.0
4726	39115	MorganCounty	Retail trade	2003	13647.0
4727	39115	MorganCounty	Transportation and warehousing	2003	
4728	39115	MorganCounty	Information	2003	7020.0
4729	39115	MorganCounty	Finance and insurance	2003	12448.0
4730	39115	MorganCounty	Real estate and rental and leasing	2003	31808.0
4731	39115	MorganCounty	Professional and business services	2003	
4732	39115	MorganCounty	Management of companies and enterprises	2003	
4733	39115	MorganCounty	Administrative and support and waste management and remediation services	2003	
4734	39115	MorganCounty	Educational services	2003	45.0
4735	39115	MorganCounty	Health care and social assistance	2003	9516.0
4736	39115	MorganCounty	Arts, entertainment, and recreation	2003	338.0
4737	39115	MorganCounty	Accommodation and food services	2003	2973.0
4738	39115	MorganCounty	Other services (except government and government enterprises)	2003	6633.0
4739	39115	MorganCounty	Government and government enterprises	2003	35462.0
4740	39117	MorrowCounty	Agriculture, forestry, fishing and hunting	2003	5509.0
4741	39117	MorrowCounty	Mining, quarrying, and oil and gas extraction	2003	6536.0
4742	39117	MorrowCounty	Utilities	2003	3800.0
4743	39117	MorrowCounty	Construction	2003	33484.0
4744	39117	MorrowCounty	Manufacturing	2003	102418.0
4745	39117	MorrowCounty	Wholesale trade	2003	
4746	39117	MorrowCounty	Retail trade	2003	35174.0
4747	39117	MorrowCounty	Transportation and warehousing	2003	13508.0
4748	39117	MorrowCounty	Information	2003	9011.0
4749	39117	MorrowCounty	Finance and insurance	2003	16023.0
4750	39117	MorrowCounty	Real estate and rental and leasing	2003	58818.0
4751	39117	MorrowCounty	Professional and business services	2003	
4752	39117	MorrowCounty	Management of companies and enterprises	2003	20691.0
4753	39117	MorrowCounty	Administrative and support and waste management and remediation services	2003	
4754	39117	MorrowCounty	Educational services	2003	
4755	39117	MorrowCounty	Health care and social assistance	2003	
4756	39117	MorrowCounty	Arts, entertainment, and recreation	2003	1903.0
4757	39117	MorrowCounty	Accommodation and food services	2003	7348.0
4758	39117	MorrowCounty	Other services (except government and government enterprises)	2003	16185.0
4759	39117	MorrowCounty	Government and government enterprises	2003	83355.0
4760	39119	MuskingumCounty	Agriculture, forestry, fishing and hunting	2003	2490.0
4761	39119	MuskingumCounty	Mining, quarrying, and oil and gas extraction	2003	61002.0
4762	39119	MuskingumCounty	Utilities	2003	18551.0
4763	39119	MuskingumCounty	Construction	2003	93955.0
4764	39119	MuskingumCounty	Manufacturing	2003	433023.0
4765	39119	MuskingumCounty	Wholesale trade	2003	229284.0
4766	39119	MuskingumCounty	Retail trade	2003	310471.0
4767	39119	MuskingumCounty	Transportation and warehousing	2003	49643.0
4768	39119	MuskingumCounty	Information	2003	39135.0
4769	39119	MuskingumCounty	Finance and insurance	2003	125799.0
4770	39119	MuskingumCounty	Real estate and rental and leasing	2003	217607.0
4771	39119	MuskingumCounty	Professional and business services	2003	112223.0
4772	39119	MuskingumCounty	Management of companies and enterprises	2003	41153.0
4773	39119	MuskingumCounty	Administrative and support and waste management and remediation services	2003	31215.0
4774	39119	MuskingumCounty	Educational services	2003	
4775	39119	MuskingumCounty	Health care and social assistance	2003	
4776	39119	MuskingumCounty	Arts, entertainment, and recreation	2003	11757.0
4777	39119	MuskingumCounty	Accommodation and food services	2003	66668.0
4778	39119	MuskingumCounty	Other services (except government and government enterprises)	2003	72409.0
4779	39119	MuskingumCounty	Government and government enterprises	2003	278994.0
4780	39121	NobleCounty	Agriculture, forestry, fishing and hunting	2003	4591.0
4781	39121	NobleCounty	Mining, quarrying, and oil and gas extraction	2003	20288.0
4782	39121	NobleCounty	Utilities	2003	
4783	39121	NobleCounty	Construction	2003	6022.0
4784	39121	NobleCounty	Manufacturing	2003	49684.0
4785	39121	NobleCounty	Wholesale trade	2003	5953.0
4786	39121	NobleCounty	Retail trade	2003	13658.0
