	GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
19221	37103	JonesCounty	Southeast	Eastern Carolina	Mining, quarrying, and oil and gas extraction	2010	0.0
19222	37103	JonesCounty	Southeast	Eastern Carolina	Utilities	2010	504.0
19223	37103	JonesCounty	Southeast	Eastern Carolina	Construction	2010	4946.0
19224	37103	JonesCounty	Southeast	Eastern Carolina	Manufacturing	2010	3486.0
19225	37103	JonesCounty	Southeast	Eastern Carolina	Wholesale trade	2010	5703.0
19226	37103	JonesCounty	Southeast	Eastern Carolina	Retail trade	2010	5060.0
19227	37103	JonesCounty	Southeast	Eastern Carolina	Transportation and warehousing	2010	3829.0
19228	37103	JonesCounty	Southeast	Eastern Carolina	Information	2010	
19229	37103	JonesCounty	Southeast	Eastern Carolina	Finance and insurance	2010	
19230	37103	JonesCounty	Southeast	Eastern Carolina	Real estate and rental and leasing	2010	
19231	37103	JonesCounty	Southeast	Eastern Carolina	Professional and business services	2010	5081.0
19232	37103	JonesCounty	Southeast	Eastern Carolina	Management of companies and enterprises	2010	
19233	37103	JonesCounty	Southeast	Eastern Carolina	Administrative and support and waste management and remediation services	2010	2368.0
19234	37103	JonesCounty	Southeast	Eastern Carolina	Educational services	2010	
19235	37103	JonesCounty	Southeast	Eastern Carolina	Health care and social assistance	2010	
19236	37103	JonesCounty	Southeast	Eastern Carolina	Arts, entertainment, and recreation	2010	
19237	37103	JonesCounty	Southeast	Eastern Carolina	Accommodation and food services	2010	
19238	37103	JonesCounty	Southeast	Eastern Carolina	Other services (except government and government enterprises)	2010	5960.0
19239	37103	JonesCounty	Southeast	Eastern Carolina	Government and government enterprises	2010	31279.0
19240	37105	LeeCounty	North Central	Triangle South	Agriculture, forestry, fishing and hunting	2010	5658.0
19241	37105	LeeCounty	North Central	Triangle South	Mining, quarrying, and oil and gas extraction	2010	12289.0
19242	37105	LeeCounty	North Central	Triangle South	Utilities	2010	22308.0
19243	37105	LeeCounty	North Central	Triangle South	Construction	2010	76393.0
19244	37105	LeeCounty	North Central	Triangle South	Manufacturing	2010	1435341.0
19245	37105	LeeCounty	North Central	Triangle South	Wholesale trade	2010	175234.0
19246	37105	LeeCounty	North Central	Triangle South	Retail trade	2010	137362.0
19247	37105	LeeCounty	North Central	Triangle South	Transportation and warehousing	2010	21168.0
19248	37105	LeeCounty	North Central	Triangle South	Information	2010	12910.0
19249	37105	LeeCounty	North Central	Triangle South	Finance and insurance	2010	68005.0
19250	37105	LeeCounty	North Central	Triangle South	Real estate and rental and leasing	2010	221426.0
19251	37105	LeeCounty	North Central	Triangle South	Professional and business services	2010	134865.0
19252	37105	LeeCounty	North Central	Triangle South	Management of companies and enterprises	2010	
19253	37105	LeeCounty	North Central	Triangle South	Administrative and support and waste management and remediation services	2010	42025.0
19254	37105	LeeCounty	North Central	Triangle South	Educational services	2010	7619.0
19255	37105	LeeCounty	North Central	Triangle South	Health care and social assistance	2010	148648.0
19256	37105	LeeCounty	North Central	Triangle South	Arts, entertainment, and recreation	2010	9416.0
19257	37105	LeeCounty	North Central	Triangle South	Accommodation and food services	2010	39909.0
19258	37105	LeeCounty	North Central	Triangle South	Other services (except government and government enterprises)	2010	36964.0
19259	37105	LeeCounty	North Central	Triangle South	Government and government enterprises	2010	209717.0
19260	37107	LenoirCounty	Southeast	Eastern Carolina	Agriculture, forestry, fishing and hunting	2010	68761.0
19261	37107	LenoirCounty	Southeast	Eastern Carolina	Mining, quarrying, and oil and gas extraction	2010	595.0
19262	37107	LenoirCounty	Southeast	Eastern Carolina	Utilities	2010	3275.0
19263	37107	LenoirCounty	Southeast	Eastern Carolina	Construction	2010	98276.0
19264	37107	LenoirCounty	Southeast	Eastern Carolina	Manufacturing	2010	391044.0
19265	37107	LenoirCounty	Southeast	Eastern Carolina	Wholesale trade	2010	120347.0
19266	37107	LenoirCounty	Southeast	Eastern Carolina	Retail trade	2010	131860.0
19267	37107	LenoirCounty	Southeast	Eastern Carolina	Transportation and warehousing	2010	71041.0
19268	37107	LenoirCounty	Southeast	Eastern Carolina	Information	2010	15187.0
19269	37107	LenoirCounty	Southeast	Eastern Carolina	Finance and insurance	2010	79728.0
19270	37107	LenoirCounty	Southeast	Eastern Carolina	Real estate and rental and leasing	2010	285905.0
19271	37107	LenoirCounty	Southeast	Eastern Carolina	Professional and business services	2010	129430.0
19272	37107	LenoirCounty	Southeast	Eastern Carolina	Management of companies and enterprises	2010	19177.0
19273	37107	LenoirCounty	Southeast	Eastern Carolina	Administrative and support and waste management and remediation services	2010	57149.0
19274	37107	LenoirCounty	Southeast	Eastern Carolina	Educational services	2010	9761.0
19275	37107	LenoirCounty	Southeast	Eastern Carolina	Health care and social assistance	2010	162686.0
19276	37107	LenoirCounty	Southeast	Eastern Carolina	Arts, entertainment, and recreation	2010	6301.0
19277	37107	LenoirCounty	Southeast	Eastern Carolina	Accommodation and food services	2010	39239.0
19278	37107	LenoirCounty	Southeast	Eastern Carolina	Other services (except government and government enterprises)	2010	51545.0
19279	37107	LenoirCounty	Southeast	Eastern Carolina	Government and government enterprises	2010	400210.0
19280	37109	LincolnCounty	Southwest	Centralina	Agriculture, forestry, fishing and hunting	2010	3454.0
19281	37109	LincolnCounty	Southwest	Centralina	Mining, quarrying, and oil and gas extraction	2010	8801.0
19282	37109	LincolnCounty	Southwest	Centralina	Utilities	2010	22615.0
19283	37109	LincolnCounty	Southwest	Centralina	Construction	2010	97232.0
19284	37109	LincolnCounty	Southwest	Centralina	Manufacturing	2010	493119.0
19285	37109	LincolnCounty	Southwest	Centralina	Wholesale trade	2010	75123.0
19286	37109	LincolnCounty	Southwest	Centralina	Retail trade	2010	121092.0
19287	37109	LincolnCounty	Southwest	Centralina	Transportation and warehousing	2010	37623.0
19288	37109	LincolnCounty	Southwest	Centralina	Information	2010	22047.0
19289	37109	LincolnCounty	Southwest	Centralina	Finance and insurance	2010	67950.0
19290	37109	LincolnCounty	Southwest	Centralina	Real estate and rental and leasing	2010	238447.0
19291	37109	LincolnCounty	Southwest	Centralina	Professional and business services	2010	92423.0
19292	37109	LincolnCounty	Southwest	Centralina	Management of companies and enterprises	2010	3194.0
19293	37109	LincolnCounty	Southwest	Centralina	Administrative and support and waste management and remediation services	2010	38598.0
19294	37109	LincolnCounty	Southwest	Centralina	Educational services	2010	2402.0
19295	37109	LincolnCounty	Southwest	Centralina	Health care and social assistance	2010	64055.0
19296	37109	LincolnCounty	Southwest	Centralina	Arts, entertainment, and recreation	2010	16745.0
19297	37109	LincolnCounty	Southwest	Centralina	Accommodation and food services	2010	37618.0
19298	37109	LincolnCounty	Southwest	Centralina	Other services (except government and government enterprises)	2010	59067.0
19299	37109	LincolnCounty	Southwest	Centralina	Government and government enterprises	2010	244075.0
19300	37111	McDowellCounty	Northwest	Region C	Agriculture, forestry, fishing and hunting	2010	15160.0
19301	37111	McDowellCounty	Northwest	Region C	Mining, quarrying, and oil and gas extraction	2010	10321.0
19302	37111	McDowellCounty	Northwest	Region C	Utilities	2010	2304.0
19303	37111	McDowellCounty	Northwest	Region C	Construction	2010	40339.0
19304	37111	McDowellCounty	Northwest	Region C	Manufacturing	2010	808883.0
19305	37111	McDowellCounty	Northwest	Region C	Wholesale trade	2010	32151.0
19306	37111	McDowellCounty	Northwest	Region C	Retail trade	2010	82684.0
19307	37111	McDowellCounty	Northwest	Region C	Transportation and warehousing	2010	
19308	37111	McDowellCounty	Northwest	Region C	Information	2010	5884.0
19309	37111	McDowellCounty	Northwest	Region C	Finance and insurance	2010	26276.0
19310	37111	McDowellCounty	Northwest	Region C	Real estate and rental and leasing	2010	154404.0
19311	37111	McDowellCounty	Northwest	Region C	Professional and business services	2010	
19312	37111	McDowellCounty	Northwest	Region C	Management of companies and enterprises	2010	
19313	37111	McDowellCounty	Northwest	Region C	Administrative and support and waste management and remediation services	2010	22627.0
19314	37111	McDowellCounty	Northwest	Region C	Educational services	2010	3982.0
19315	37111	McDowellCounty	Northwest	Region C	Health care and social assistance	2010	74313.0
19316	37111	McDowellCounty	Northwest	Region C	Arts, entertainment, and recreation	2010	2594.0
19317	37111	McDowellCounty	Northwest	Region C	Accommodation and food services	2010	29426.0
19318	37111	McDowellCounty	Northwest	Region C	Other services (except government and government enterprises)	2010	32815.0
19319	37111	McDowellCounty	Northwest	Region C	Government and government enterprises	2010	154672.0
19320	37113	MaconCounty	Western	Southwestern	Agriculture, forestry, fishing and hunting	2010	6759.0
19321	37113	MaconCounty	Western	Southwestern	Mining, quarrying, and oil and gas extraction	2010	608.0
19322	37113	MaconCounty	Western	Southwestern	Utilities	2010	11088.0
19323	37113	MaconCounty	Western	Southwestern	Construction	2010	63039.0
19324	37113	MaconCounty	Western	Southwestern	Manufacturing	2010	70126.0
19325	37113	MaconCounty	Western	Southwestern	Wholesale trade	2010	15790.0
19326	37113	MaconCounty	Western	Southwestern	Retail trade	2010	71074.0
19327	37113	MaconCounty	Western	Southwestern	Transportation and warehousing	2010	
19328	37113	MaconCounty	Western	Southwestern	Information	2010	11549.0
19329	37113	MaconCounty	Western	Southwestern	Finance and insurance	2010	50241.0
19330	37113	MaconCounty	Western	Southwestern	Real estate and rental and leasing	2010	187609.0
19331	37113	MaconCounty	Western	Southwestern	Professional and business services	2010	
19332	37113	MaconCounty	Western	Southwestern	Management of companies and enterprises	2010	
19333	37113	MaconCounty	Western	Southwestern	Administrative and support and waste management and remediation services	2010	
19334	37113	MaconCounty	Western	Southwestern	Educational services	2010	3022.0
19335	37113	MaconCounty	Western	Southwestern	Health care and social assistance	2010	87287.0
19336	37113	MaconCounty	Western	Southwestern	Arts, entertainment, and recreation	2010	20307.0
19337	37113	MaconCounty	Western	Southwestern	Accommodation and food services	2010	36940.0
19338	37113	MaconCounty	Western	Southwestern	Other services (except government and government enterprises)	2010	32925.0
19339	37113	MaconCounty	Western	Southwestern	Government and government enterprises	2010	113401.0
19340	37115	MadisonCounty	Western	Mountain Area	Agriculture, forestry, fishing and hunting	2010	
19341	37115	MadisonCounty	Western	Mountain Area	Mining, quarrying, and oil and gas extraction	2010	3147.0
19342	37115	MadisonCounty	Western	Mountain Area	Utilities	2010	8521.0
19343	37115	MadisonCounty	Western	Mountain Area	Construction	2010	
19344	37115	MadisonCounty	Western	Mountain Area	Manufacturing	2010	39037.0
19345	37115	MadisonCounty	Western	Mountain Area	Wholesale trade	2010	
19346	37115	MadisonCounty	Western	Mountain Area	Retail trade	2010	16047.0
19347	37115	MadisonCounty	Western	Mountain Area	Transportation and warehousing	2010	7151.0
19348	37115	MadisonCounty	Western	Mountain Area	Information	2010	2107.0
19349	37115	MadisonCounty	Western	Mountain Area	Finance and insurance	2010	12547.0
19350	37115	MadisonCounty	Western	Mountain Area	Real estate and rental and leasing	2010	78759.0
19351	37115	MadisonCounty	Western	Mountain Area	Professional and business services	2010	
19352	37115	MadisonCounty	Western	Mountain Area	Management of companies and enterprises	2010	
19353	37115	MadisonCounty	Western	Mountain Area	Administrative and support and waste management and remediation services	2010	4504.0
19354	37115	MadisonCounty	Western	Mountain Area	Educational services	2010	
19355	37115	MadisonCounty	Western	Mountain Area	Health care and social assistance	2010	
19356	37115	MadisonCounty	Western	Mountain Area	Arts, entertainment, and recreation	2010	
19357	37115	MadisonCounty	Western	Mountain Area	Accommodation and food services	2010	
19358	37115	MadisonCounty	Western	Mountain Area	Other services (except government and government enterprises)	2010	13158.0
19359	37115	MadisonCounty	Western	Mountain Area	Government and government enterprises	2010	56668.0
19360	37117	MartinCounty	Northeast	Region Q	Agriculture, forestry, fishing and hunting	2010	32754.0
19361	37117	MartinCounty	Northeast	Region Q	Mining, quarrying, and oil and gas extraction	2010	0.0
19362	37117	MartinCounty	Northeast	Region Q	Utilities	2010	34301.0
19363	37117	MartinCounty	Northeast	Region Q	Construction	2010	21052.0
19364	37117	MartinCounty	Northeast	Region Q	Manufacturing	2010	160736.0
19365	37117	MartinCounty	Northeast	Region Q	Wholesale trade	2010	14913.0
19366	37117	MartinCounty	Northeast	Region Q	Retail trade	2010	44375.0
19367	37117	MartinCounty	Northeast	Region Q	Transportation and warehousing	2010	
19368	37117	MartinCounty	Northeast	Region Q	Information	2010	7422.0
19369	37117	MartinCounty	Northeast	Region Q	Finance and insurance	2010	26732.0
19370	37117	MartinCounty	Northeast	Region Q	Real estate and rental and leasing	2010	97795.0
19371	37117	MartinCounty	Northeast	Region Q	Professional and business services	2010	14810.0
19372	37117	MartinCounty	Northeast	Region Q	Management of companies and enterprises	2010	0.0
19373	37117	MartinCounty	Northeast	Region Q	Administrative and support and waste management and remediation services	2010	5492.0
19374	37117	MartinCounty	Northeast	Region Q	Educational services	2010	
19375	37117	MartinCounty	Northeast	Region Q	Health care and social assistance	2010	
19376	37117	MartinCounty	Northeast	Region Q	Arts, entertainment, and recreation	2010	1431.0
19377	37117	MartinCounty	Northeast	Region Q	Accommodation and food services	2010	16419.0
19378	37117	MartinCounty	Northeast	Region Q	Other services (except government and government enterprises)	2010	13624.0
19379	37117	MartinCounty	Northeast	Region Q	Government and government enterprises	2010	95207.0
19380	37119	MecklenburgCounty	Southwest		Agriculture, forestry, fishing and hunting	2010	
19381	37119	MecklenburgCounty	Southwest		Mining, quarrying, and oil and gas extraction	2010	31547.0
19382	37119	MecklenburgCounty	Southwest		Utilities	2010	1891056.0
19383	37119	MecklenburgCounty	Southwest		Construction	2010	1678735.0
19384	37119	MecklenburgCounty	Southwest		Manufacturing	2010	6890383.0
19385	37119	MecklenburgCounty	Southwest		Wholesale trade	2010	5823134.0
19386	37119	MecklenburgCounty	Southwest		Retail trade	2010	3210340.0
19387	37119	MecklenburgCounty	Southwest		Transportation and warehousing	2010	
19388	37119	MecklenburgCounty	Southwest		Information	2010	4182762.0
19389	37119	MecklenburgCounty	Southwest		Finance and insurance	2010	13094196.0
19390	37119	MecklenburgCounty	Southwest		Real estate and rental and leasing	2010	5764497.0
19391	37119	MecklenburgCounty	Southwest		Professional and business services	2010	11558354.0
19392	37119	MecklenburgCounty	Southwest		Management of companies and enterprises	2010	3398859.0
19393	37119	MecklenburgCounty	Southwest		Administrative and support and waste management and remediation services	2010	2641296.0
19394	37119	MecklenburgCounty	Southwest		Educational services	2010	593986.0
19395	37119	MecklenburgCounty	Southwest		Health care and social assistance	2010	3188057.0
19396	37119	MecklenburgCounty	Southwest		Arts, entertainment, and recreation	2010	793328.0
19397	37119	MecklenburgCounty	Southwest		Accommodation and food services	2010	1586896.0
19398	37119	MecklenburgCounty	Southwest		Other services (except government and government enterprises)	2010	871600.0
19399	37119	MecklenburgCounty	Southwest		Government and government enterprises	2010	5853218.0
19400	37121	MitchellCounty	Northwest	High Country	Agriculture, forestry, fishing and hunting	2010	
19401	37121	MitchellCounty	Northwest	High Country	Mining, quarrying, and oil and gas extraction	2010	114283.0
19402	37121	MitchellCounty	Northwest	High Country	Utilities	2010	2317.0
19403	37121	MitchellCounty	Northwest	High Country	Construction	2010	17214.0
19404	37121	MitchellCounty	Northwest	High Country	Manufacturing	2010	
19405	37121	MitchellCounty	Northwest	High Country	Wholesale trade	2010	12438.0
19406	37121	MitchellCounty	Northwest	High Country	Retail trade	2010	29717.0
19407	37121	MitchellCounty	Northwest	High Country	Transportation and warehousing	2010	13077.0
19408	37121	MitchellCounty	Northwest	High Country	Information	2010	1555.0
19409	37121	MitchellCounty	Northwest	High Country	Finance and insurance	2010	14401.0
19410	37121	MitchellCounty	Northwest	High Country	Real estate and rental and leasing	2010	77865.0
19411	37121	MitchellCounty	Northwest	High Country	Professional and business services	2010	18153.0
19412	37121	MitchellCounty	Northwest	High Country	Management of companies and enterprises	2010	2175.0
19413	37121	MitchellCounty	Northwest	High Country	Administrative and support and waste management and remediation services	2010	11554.0
19414	37121	MitchellCounty	Northwest	High Country	Educational services	2010	6960.0
19415	37121	MitchellCounty	Northwest	High Country	Health care and social assistance	2010	45382.0
19416	37121	MitchellCounty	Northwest	High Country	Arts, entertainment, and recreation	2010	
19417	37121	MitchellCounty	Northwest	High Country	Accommodation and food services	2010	
19418	37121	MitchellCounty	Northwest	High Country	Other services (except government and government enterprises)	2010	13228.0
19419	37121	MitchellCounty	Northwest	High Country	Government and government enterprises	2010	70228.0
19420	37123	MontgomeryCounty	South Central	Regional Partnership	Agriculture, forestry, fishing and hunting	2010	14925.0
19421	37123	MontgomeryCounty	South Central	Regional Partnership	Mining, quarrying, and oil and gas extraction	2010	422.0
19422	37123	MontgomeryCounty	South Central	Regional Partnership	Utilities	2010	15384.0
19423	37123	MontgomeryCounty	South Central	Regional Partnership	Construction	2010	22710.0
19424	37123	MontgomeryCounty	South Central	Regional Partnership	Manufacturing	2010	182766.0
19425	37123	MontgomeryCounty	South Central	Regional Partnership	Wholesale trade	2010	23526.0
19426	37123	MontgomeryCounty	South Central	Regional Partnership	Retail trade	2010	40642.0
19427	37123	MontgomeryCounty	South Central	Regional Partnership	Transportation and warehousing	2010	11528.0
19428	37123	MontgomeryCounty	South Central	Regional Partnership	Information	2010	
19429	37123	MontgomeryCounty	South Central	Regional Partnership	Finance and insurance	2010	25605.0
19430	37123	MontgomeryCounty	South Central	Regional Partnership	Real estate and rental and leasing	2010	104857.0
19431	37123	MontgomeryCounty	South Central	Regional Partnership	Professional and business services	2010	45605.0
19432	37123	MontgomeryCounty	South Central	Regional Partnership	Management of companies and enterprises	2010	19969.0
19433	37123	MontgomeryCounty	South Central	Regional Partnership	Administrative and support and waste management and remediation services	2010	15457.0
19434	37123	MontgomeryCounty	South Central	Regional Partnership	Educational services	2010	
19435	37123	MontgomeryCounty	South Central	Regional Partnership	Health care and social assistance	2010	
19436	37123	MontgomeryCounty	South Central	Regional Partnership	Arts, entertainment, and recreation	2010	5098.0
19437	37123	MontgomeryCounty	South Central	Regional Partnership	Accommodation and food services	2010	6680.0
19438	37123	MontgomeryCounty	South Central	Regional Partnership	Other services (except government and government enterprises)	2010	
19439	37123	MontgomeryCounty	South Central	Regional Partnership	Government and government enterprises	2010	107026.0
19440	37125	MooreCounty	South Central	Regional Partnership	Agriculture, forestry, fishing and hunting	2010	50832.0
19441	37125	MooreCounty	South Central	Regional Partnership	Mining, quarrying, and oil and gas extraction	2010	5562.0
19442	37125	MooreCounty	South Central	Regional Partnership	Utilities	2010	10779.0
19443	37125	MooreCounty	South Central	Regional Partnership	Construction	2010	121730.0
19444	37125	MooreCounty	South Central	Regional Partnership	Manufacturing	2010	197003.0
19445	37125	MooreCounty	South Central	Regional Partnership	Wholesale trade	2010	65216.0
19446	37125	MooreCounty	South Central	Regional Partnership	Retail trade	2010	171799.0
19447	37125	MooreCounty	South Central	Regional Partnership	Transportation and warehousing	2010	31808.0
19448	37125	MooreCounty	South Central	Regional Partnership	Information	2010	38783.0
19449	37125	MooreCounty	South Central	Regional Partnership	Finance and insurance	2010	141280.0
19450	37125	MooreCounty	South Central	Regional Partnership	Real estate and rental and leasing	2010	404880.0
19451	37125	MooreCounty	South Central	Regional Partnership	Professional and business services	2010	255693.0
19452	37125	MooreCounty	South Central	Regional Partnership	Management of companies and enterprises	2010	
19453	37125	MooreCounty	South Central	Regional Partnership	Administrative and support and waste management and remediation services	2010	
19454	37125	MooreCounty	South Central	Regional Partnership	Educational services	2010	21704.0
19455	37125	MooreCounty	South Central	Regional Partnership	Health care and social assistance	2010	526938.0
19456	37125	MooreCounty	South Central	Regional Partnership	Arts, entertainment, and recreation	2010	48550.0
19457	37125	MooreCounty	South Central	Regional Partnership	Accommodation and food services	2010	129488.0
19458	37125	MooreCounty	South Central	Regional Partnership	Other services (except government and government enterprises)	2010	84520.0
19459	37125	MooreCounty	South Central	Regional Partnership	Government and government enterprises	2010	288232.0
19460	37127	NashCounty	North Central	Turning Point	Agriculture, forestry, fishing and hunting	2010	
19461	37127	NashCounty	North Central	Turning Point	Mining, quarrying, and oil and gas extraction	2010	6166.0
19462	37127	NashCounty	North Central	Turning Point	Utilities	2010	1741.0
19463	37127	NashCounty	North Central	Turning Point	Construction	2010	112832.0
19464	37127	NashCounty	North Central	Turning Point	Manufacturing	2010	1798463.0
19465	37127	NashCounty	North Central	Turning Point	Wholesale trade	2010	208177.0
19466	37127	NashCounty	North Central	Turning Point	Retail trade	2010	245230.0
19467	37127	NashCounty	North Central	Turning Point	Transportation and warehousing	2010	
19468	37127	NashCounty	North Central	Turning Point	Information	2010	103695.0
19469	37127	NashCounty	North Central	Turning Point	Finance and insurance	2010	174619.0
19470	37127	NashCounty	North Central	Turning Point	Real estate and rental and leasing	2010	438228.0
19471	37127	NashCounty	North Central	Turning Point	Professional and business services	2010	299498.0
19472	37127	NashCounty	North Central	Turning Point	Management of companies and enterprises	2010	89905.0
19473	37127	NashCounty	North Central	Turning Point	Administrative and support and waste management and remediation services	2010	106712.0
19474	37127	NashCounty	North Central	Turning Point	Educational services	2010	30008.0
19475	37127	NashCounty	North Central	Turning Point	Health care and social assistance	2010	233553.0
19476	37127	NashCounty	North Central	Turning Point	Arts, entertainment, and recreation	2010	7420.0
19477	37127	NashCounty	North Central	Turning Point	Accommodation and food services	2010	103203.0
19478	37127	NashCounty	North Central	Turning Point	Other services (except government and government enterprises)	2010	78968.0
19479	37127	NashCounty	North Central	Turning Point	Government and government enterprises	2010	408036.0
19480	37129	New HanoverCounty	Southeast	Cape Fear	Agriculture, forestry, fishing and hunting	2010	
19481	37129	New HanoverCounty	Southeast	Cape Fear	Mining, quarrying, and oil and gas extraction	2010	7865.0
19482	37129	New HanoverCounty	Southeast	Cape Fear	Utilities	2010	163035.0
19483	37129	New HanoverCounty	Southeast	Cape Fear	Construction	2010	493037.0
19484	37129	New HanoverCounty	Southeast	Cape Fear	Manufacturing	2010	1772054.0
19485	37129	New HanoverCounty	Southeast	Cape Fear	Wholesale trade	2010	400195.0
19486	37129	New HanoverCounty	Southeast	Cape Fear	Retail trade	2010	646651.0
19487	37129	New HanoverCounty	Southeast	Cape Fear	Transportation and warehousing	2010	
19488	37129	New HanoverCounty	Southeast	Cape Fear	Information	2010	461954.0
19489	37129	New HanoverCounty	Southeast	Cape Fear	Finance and insurance	2010	449295.0
19490	37129	New HanoverCounty	Southeast	Cape Fear	Real estate and rental and leasing	2010	1287620.0
19491	37129	New HanoverCounty	Southeast	Cape Fear	Professional and business services	2010	1078604.0
19492	37129	New HanoverCounty	Southeast	Cape Fear	Management of companies and enterprises	2010	72389.0
19493	37129	New HanoverCounty	Southeast	Cape Fear	Administrative and support and waste management and remediation services	2010	284749.0
19494	37129	New HanoverCounty	Southeast	Cape Fear	Educational services	2010	56891.0
19495	37129	New HanoverCounty	Southeast	Cape Fear	Health care and social assistance	2010	719486.0
19496	37129	New HanoverCounty	Southeast	Cape Fear	Arts, entertainment, and recreation	2010	65275.0
19497	37129	New HanoverCounty	Southeast	Cape Fear	Accommodation and food services	2010	334078.0
19498	37129	New HanoverCounty	Southeast	Cape Fear	Other services (except government and government enterprises)	2010	213726.0
19499	37129	New HanoverCounty	Southeast	Cape Fear	Government and government enterprises	2010	1380097.0
19500	37131	NorthamptonCounty	Northeast	Turning Point	Agriculture, forestry, fishing and hunting	2010	10407.0
19501	37131	NorthamptonCounty	Northeast	Turning Point	Mining, quarrying, and oil and gas extraction	2010	0.0
19502	37131	NorthamptonCounty	Northeast	Turning Point	Utilities	2010	515.0
19503	37131	NorthamptonCounty	Northeast	Turning Point	Construction	2010	15673.0
19504	37131	NorthamptonCounty	Northeast	Turning Point	Manufacturing	2010	95239.0
19505	37131	NorthamptonCounty	Northeast	Turning Point	Wholesale trade	2010	42714.0
19506	37131	NorthamptonCounty	Northeast	Turning Point	Retail trade	2010	60157.0
19507	37131	NorthamptonCounty	Northeast	Turning Point	Transportation and warehousing	2010	10360.0
19508	37131	NorthamptonCounty	Northeast	Turning Point	Information	2010	
19509	37131	NorthamptonCounty	Northeast	Turning Point	Finance and insurance	2010	
19510	37131	NorthamptonCounty	Northeast	Turning Point	Real estate and rental and leasing	2010	
19511	37131	NorthamptonCounty	Northeast	Turning Point	Professional and business services	2010	42187.0
19512	37131	NorthamptonCounty	Northeast	Turning Point	Management of companies and enterprises	2010	31502.0
19513	37131	NorthamptonCounty	Northeast	Turning Point	Administrative and support and waste management and remediation services	2010	4773.0
19514	37131	NorthamptonCounty	Northeast	Turning Point	Educational services	2010	2433.0
19515	37131	NorthamptonCounty	Northeast	Turning Point	Health care and social assistance	2010	22778.0
19516	37131	NorthamptonCounty	Northeast	Turning Point	Arts, entertainment, and recreation	2010	
19517	37131	NorthamptonCounty	Northeast	Turning Point	Accommodation and food services	2010	
19518	37131	NorthamptonCounty	Northeast	Turning Point	Other services (except government and government enterprises)	2010	13461.0
19519	37131	NorthamptonCounty	Northeast	Turning Point	Government and government enterprises	2010	76586.0
19520	37133	OnslowCounty	Southeast	Eastern Carolina	Agriculture, forestry, fishing and hunting	2010	89224.0
19521	37133	OnslowCounty	Southeast	Eastern Carolina	Mining, quarrying, and oil and gas extraction	2010	10063.0
19522	37133	OnslowCounty	Southeast	Eastern Carolina	Utilities	2010	19841.0
19523	37133	OnslowCounty	Southeast	Eastern Carolina	Construction	2010	237570.0
19524	37133	OnslowCounty	Southeast	Eastern Carolina	Manufacturing	2010	94117.0
19525	37133	OnslowCounty	Southeast	Eastern Carolina	Wholesale trade	2010	53719.0
19526	37133	OnslowCounty	Southeast	Eastern Carolina	Retail trade	2010	348842.0
19527	37133	OnslowCounty	Southeast	Eastern Carolina	Transportation and warehousing	2010	47893.0
19528	37133	OnslowCounty	Southeast	Eastern Carolina	Information	2010	66286.0
19529	37133	OnslowCounty	Southeast	Eastern Carolina	Finance and insurance	2010	124148.0
19530	37133	OnslowCounty	Southeast	Eastern Carolina	Real estate and rental and leasing	2010	772538.0
19531	37133	OnslowCounty	Southeast	Eastern Carolina	Professional and business services	2010	343395.0
19532	37133	OnslowCounty	Southeast	Eastern Carolina	Management of companies and enterprises	2010	50372.0
19533	37133	OnslowCounty	Southeast	Eastern Carolina	Administrative and support and waste management and remediation services	2010	159750.0
19534	37133	OnslowCounty	Southeast	Eastern Carolina	Educational services	2010	34515.0
19535	37133	OnslowCounty	Southeast	Eastern Carolina	Health care and social assistance	2010	188610.0
19536	37133	OnslowCounty	Southeast	Eastern Carolina	Arts, entertainment, and recreation	2010	9968.0
19537	37133	OnslowCounty	Southeast	Eastern Carolina	Accommodation and food services	2010	171664.0
19538	37133	OnslowCounty	Southeast	Eastern Carolina	Other services (except government and government enterprises)	2010	119757.0
19539	37133	OnslowCounty	Southeast	Eastern Carolina	Government and government enterprises	2010	5449189.0
19540	37135	OrangeCounty	North Central	Regional Partnership	Agriculture, forestry, fishing and hunting	2010	75739.0
19541	37135	OrangeCounty	North Central	Regional Partnership	Mining, quarrying, and oil and gas extraction	2010	6640.0
19542	37135	OrangeCounty	North Central	Regional Partnership	Utilities	2010	17035.0
19543	37135	OrangeCounty	North Central	Regional Partnership	Construction	2010	135941.0
19544	37135	OrangeCounty	North Central	Regional Partnership	Manufacturing	2010	161174.0
19545	37135	OrangeCounty	North Central	Regional Partnership	Wholesale trade	2010	117851.0
19546	37135	OrangeCounty	North Central	Regional Partnership	Retail trade	2010	285391.0
19547	37135	OrangeCounty	North Central	Regional Partnership	Transportation and warehousing	2010	19234.0
19548	37135	OrangeCounty	North Central	Regional Partnership	Information	2010	145841.0
19549	37135	OrangeCounty	North Central	Regional Partnership	Finance and insurance	2010	305277.0
19550	37135	OrangeCounty	North Central	Regional Partnership	Real estate and rental and leasing	2010	773501.0
19551	37135	OrangeCounty	North Central	Regional Partnership	Professional and business services	2010	527708.0
19552	37135	OrangeCounty	North Central	Regional Partnership	Management of companies and enterprises	2010	44901.0
19553	37135	OrangeCounty	North Central	Regional Partnership	Administrative and support and waste management and remediation services	2010	80699.0
