	RegionName	RegionID	SizeRank	RegionType	StateName	2008-04-30	2008-05-31	2008-06-30	2008-07-31	2008-08-31	2008-09-30	2008-10-31	2008-11-30	2008-12-31	2009-01-31	2009-02-28	2009-03-31	2009-04-30	2009-05-31	2009-06-30	2009-07-31	2009-08-31	2009-09-30	2009-10-31	2009-11-30	2009-12-31	2010-01-31	2010-02-28	2010-03-31	2010-04-30	2010-05-31	2010-06-30	2010-07-31	2010-08-31	2010-09-30	2010-10-31	2010-11-30	2010-12-31	2011-01-31	2011-02-28	2011-03-31	2011-04-30	2011-05-31	2011-06-30	2011-07-31	2011-08-31	2011-09-30	2011-10-31	2011-11-30	2011-12-31	2012-01-31	2012-02-29	2012-03-31	2012-04-30	2012-05-31	2012-06-30	2012-07-31	2012-08-31	2012-09-30	2012-10-31	2012-11-30	2012-12-31	2013-01-31	2013-02-28	2013-03-31	2013-04-30	2013-05-31	2013-06-30	2013-07-31	2013-08-31	2013-09-30	2013-10-31	2013-11-30	2013-12-31	2014-01-31	2014-02-28	2014-03-31	2014-04-30	2014-05-31	2014-06-30	2014-07-31	2014-08-31	2014-09-30	2014-10-31	2014-11-30	2014-12-31	2015-01-31	2015-02-28	2015-03-31	2015-04-30	2015-05-31	2015-06-30	2015-07-31	2015-08-31	2015-09-30	2015-10-31	2015-11-30	2015-12-31	2016-01-31	2016-02-29	2016-03-31	2016-04-30	2016-05-31	2016-06-30	2016-07-31	2016-08-31	2016-09-30	2016-10-31	2016-11-30	2016-12-31	2017-01-31	2017-02-28	2017-03-31	2017-04-30	2017-05-31	2017-06-30	2017-07-31	2017-08-31	2017-09-30	2017-10-31	2017-11-30	2017-12-31	2018-01-31	2018-02-28	2018-03-31	2018-04-30	2018-05-31	2018-06-30	2018-07-31	2018-08-31	2018-09-30	2018-10-31	2018-11-30	2018-12-31	2019-01-31	2019-02-28	2019-03-31	2019-04-30	2019-05-31	2019-06-30	2019-07-31	2019-08-31	2019-09-30	2019-10-31	2019-11-30	2019-12-31	2020-01-31	2020-02-29	2020-03-31	2020-04-30	2020-05-31	2020-06-30	2020-07-31	2020-08-31	2020-09-30	2020-10-31
76	Little Rock, AR	394798	76	Msa	AR	137667.0	141667.0	144817.0	147317.0	145650.0	143505.0	141671.0	141671.0	139417.0	136417.0	136250.0	135833.0	139167.0	140535.0	146160.0	148160.0	149958.0	147333.0	144333.0	142333.0	141000.0	146000.0	145303.0	146970.0	143970.0	148667.0	151667.0	154667.0	154667.0	152111.0	152111.0	151078.0	152467.0	152217.0	149583.0	149417.0	149667.0	153333.0	156000.0	154333.0	153000.0	150300.0	150283.0	148950.0	151650.0	153000.0	155667.0	152983.0	154867.0	154867.0	159217.0	160333.0	163667.0	164667.0	166000.0	166000.0	165650.0	162983.0	161720.0	162070.0	165712.0	170308.0	175642.0	179000.0	179333.0	176733.0	173367.0	173000.0	174900.0	173267.0	171633.0	166667.0	169190.0	170857.0	177190.0	181333.0	184667.0	182167.0	178500.0	174167.0	173667.0	173833.0	173133.0	172842.0	174592.0	177958.0	182083.0	182167.0	183833.0	181667.0	179167.0	172833.0	165500.0	158209.0	154709.0	154709.0	157000.0	158667.0	161000.0	160167.0	157417.0	153317.0	158317.0	160867.0	165616.0	162283.0	167316.0	165607.0	167440.0	164107.0	170133.0	168267.0	168267.0	161083.0	159500.0	158167.0	158017.0	157933.0	156823.0	156795.0	159978.0	163088.0	167817.0	169333.0	166967.0	163800.0	160800.0	163167.0	164000.0	164902.0	162568.0	161902.0	162633.0	166800.0	170133.0	172150.0	171983.0	169417.0	167100.0	168100.0	167833.0	167333.0	163972.0	168472.0	174306.0	178167.0	178833.0	180500.0	185000.0	186750.0	188083.0
77	Stockton, CA	395134	77	Msa	CA	303833.0	284167.0	266333.0	253750.0	240917.0	232583.0	230500.0	222167.0	219167.0	203833.0	198333.0	186500.0	186833.0	190167.0	194000.0	197000.0	190333.0	186333.0	181917.0	184583.0	189083.0	190083.0	189083.0	186250.0	183333.0	186667.0	187500.0	188500.0	181833.0	184333.0	182333.0	184500.0	177500.0	179500.0	176917.0	177250.0	174583.0	173667.0	172833.0	172833.0	174167.0	176000.0	171833.0	168500.0	165833.0	166667.0	170000.0	168333.0	173333.0	173333.0	180000.0	178333.0	178833.0	180500.0	184500.0	192333.0	195667.0	198333.0	191833.0	198500.0	204500.0	218167.0	219833.0	228833.0	235000.0	244500.0	242833.0	243167.0	245333.0	249667.0	250333.0	252000.0	254333.0	259333.0	261000.0	266000.0	270000.0	273333.0	273667.0	270333.0	273667.0	272667.0	279333.0	277000.0	281000.0	282667.0	290000.0	295000.0	301000.0	299333.0	297333.0	299667.0	304667.0	308333.0	309667.0	309667.0	313083.0	318417.0	319750.0	323000.0	323167.0	326167.0	327833.0	326000.0	329000.0	329000.0	331833.0	335333.0	343667.0	347500.0	348333.0	351333.0	358000.0	363333.0	361333.0	364667.0	367667.0	371667.0	373917.0	380583.0	385750.0	385167.0	381300.0	379050.0	384050.0	383250.0	384833.0	383833.0	390167.0	396500.0	403833.0	404833.0	405833.0	397333.0	396333.0	391167.0	398000.0	398000.0	401333.0	401667.0	408333.0	416667.0	425083.0	426250.0	431250.0	433333.0	438833.0	437500.0	430333.0	425333.0	425000.0
78	Charleston, SC	394457	78	Msa	SC	205481.0	209481.0	208916.0	208249.0	208299.0	203826.0	199763.0	194380.0	194499.0	191800.0	192134.0	191725.0	191820.0	192912.0	195425.0	196425.0	193322.0	186907.0	183404.0	181118.0	185889.0	190808.0	195439.0	195083.0	192732.0	192399.0	192382.0	195650.0	201317.0	204994.0	204408.0	207074.0	205080.0	205667.0	191979.0	191979.0	193360.0	202378.0	203861.0	203313.0	203983.0	198591.0	198256.0	197421.0	201330.0	198382.0	193681.0	192026.0	191475.0	201262.0	207920.0	217586.0	217503.0	212856.0	207810.0	201847.0	206157.0	203203.0	203333.0	202000.0	208333.0	215000.0	222024.0	223691.0	225374.0	222783.0	219994.0	216644.0	220544.0	223333.0	225229.0	222970.0	224932.0	229703.0	230295.0	233333.0	228000.0	225333.0	222000.0	225667.0	227116.0	228116.0	226782.0	229667.0	230333.0	233350.0	236683.0	239850.0	239323.0	238323.0	234823.0	240333.0	242000.0	239000.0	236853.0	233853.0	240520.0	242083.0	246616.0	248949.0	248435.0	248235.0	247569.0	248167.0	246717.0	246717.0	247157.0	249173.0	253796.0	258856.0	262956.0	265517.0	262183.0	258383.0	257033.0	258713.0	267547.0	268613.0	268593.0	264841.0	264821.0	270162.0	272463.0	272883.0	271283.0	272200.0	271900.0	273167.0	271333.0	270979.0	270979.0	270254.0	273763.0	276569.0	282927.0	284440.0	284967.0	283650.0	283155.0	276460.0	274611.0	277773.0	286135.0	287667.0	288333.0	286583.0	285917.0	292583.0	303417.0	313250.0	316250.0
79	Syracuse, NY	395143	79	Msa	NY	111758.0	114433.0	119433.0	124483.0	126650.0	124383.0	121667.0	118667.0	117000.0	115833.0	114000.0	115333.0	116747.0	119947.0	123180.0	124567.0	125533.0	124177.0	124877.0	121544.0	118027.0	114693.0	114360.0	113833.0	115500.0	119167.0	123200.0	123533.0	124783.0	124917.0	129450.0	126983.0	124183.0	118983.0	115667.0	116800.0	118767.0	122300.0	123967.0	124000.0	126667.0	126000.0	126000.0	120667.0	120333.0	115167.0	115500.0	112333.0	115833.0	118167.0	124000.0	128333.0	130333.0	127000.0	123583.0	123417.0	123417.0	119833.0	115333.0	114413.0	119429.0	123096.0	128266.0	131083.0	134383.0	133133.0	132467.0	129410.0	128077.0	122910.0	117667.0	115983.0	118283.0	122283.0	126967.0	129667.0	133750.0	132417.0	129550.0	128800.0	125467.0	124333.0	118332.0	118232.0	121232.0	128733.0	132366.0	134033.0	133533.0	133250.0	129917.0	126583.0	124333.0	125917.0	125667.0	123292.0	123342.0	125258.0	131633.0	135333.0	140000.0	140050.0	139883.0	135383.0	132000.0	126833.0	123000.0	120333.0	121000.0	126333.0	133667.0	139000.0	139000.0	138333.0	136000.0	136000.0	135491.0	131158.0	129474.0	125983.0	129317.0	132667.0	140783.0	143867.0	146533.0	144799.0	142383.0	140683.0	139125.0	137458.0	134658.0	131907.0	135240.0	138740.0	147234.0	152234.0	153900.0	152333.0	151180.0	149762.0	149428.0	146582.0	145943.0	143643.0	145793.0	150183.0	155317.0	158682.0	163682.0	167515.0	170667.0
80	Colorado Springs, CO	394484	80	Msa	CO	213242.0	214242.0	217667.0	221000.0	220317.0	216983.0	210317.0	207833.0	206667.0	205000.0	201167.0	202233.0	203033.0	206767.0	203533.0	202733.0	201667.0	200667.0	201667.0	200667.0	203667.0	206333.0	206010.0	199010.0	192993.0	192650.0	202183.0	212050.0	220383.0	220850.0	218333.0	214000.0	216667.0	212650.0	213533.0	205888.0	206572.0	204213.0	209192.0	210190.0	213665.0	211998.0	211189.0	207856.0	206856.0	208076.0	206743.0	208976.0	208567.0	214535.0	218602.0	223602.0	224300.0	220167.0	219167.0	220033.0	221867.0	218533.0	214167.0	214533.0	218998.0	221165.0	224798.0	229033.0	233367.0	232647.0	228013.0	226714.0	226768.0	228868.0	224167.0	221833.0	218233.0	223233.0	231067.0	236608.0	238275.0	232108.0	231000.0	227650.0	228640.0	231483.0	232563.0	231491.0	231648.0	238751.0	243167.0	244833.0	242555.0	243455.0	241038.0	240115.0	241715.0	242799.0	245667.0	245980.0	248980.0	254147.0	259667.0	263000.0	264233.0	262233.0	262233.0	259667.0	261500.0	266936.0	268792.0	270626.0	273423.0	278482.0	283482.0	281048.0	281300.0	278300.0	279826.0	282626.0	285626.0	288300.0	291641.0	296308.0	301780.0	306806.0	313806.0	316023.0	315173.0	311823.0	308151.0	305667.0	304027.0	303815.0	307131.0	310455.0	319066.0	322117.0	326283.0	325533.0	325833.0	325833.0	327250.0	327250.0	327067.0	326712.0	330712.0	339728.0	347241.0	351574.0	351908.0	360000.0	368333.0	375181.0	376848.0
81	Winston-Salem, NC	395235	81	Msa	NC	135667.0	138667.0	142667.0	145833.0	144167.0	140667.0	138167.0	137000.0	135083.0	131750.0	129917.0	130250.0	131833.0	135500.0	137917.0	138500.0	136167.0	132000.0	131667.0	128500.0	129333.0	131833.0	132583.0	132583.0	129333.0	133417.0	136750.0	137667.0	136000.0	134667.0	136300.0	139300.0	135633.0	129667.0	123333.0	123333.0	126000.0	129500.0	133917.0	135333.0	132833.0	128417.0	126167.0	126833.0	126833.0	126167.0	120333.0	121250.0	120750.0	125583.0	129667.0	130667.0	132333.0	128650.0	129108.0	125092.0	124442.0	121650.0	120832.0	118498.0	124165.0	130000.0	137583.0	137917.0	138467.0	133883.0	130217.0	127667.0	128000.0	125667.0	127250.0	125917.0	129316.0	130066.0	135066.0	137667.0	137667.0	135667.0	134300.0	133633.0	133633.0	134083.0	133750.0	135417.0	136667.0	140633.0	140967.0	143967.0	143333.0	142167.0	138833.0	137833.0	136667.0	138667.0	137000.0	136667.0	138833.0	145467.0	151300.0	150133.0	149833.0	149232.0	149232.0	146232.0	146667.0	145000.0	143333.0	143417.0	147717.0	154050.0	155633.0	157000.0	157333.0	156833.0	154500.0	150983.0	150650.0	152817.0	153833.0	154333.0	154500.0	159000.0	161667.0	162500.0	162833.0	163285.0	163785.0	163952.0	168167.0	167833.0	164167.0	161833.0	165333.0	172833.0	176167.0	179333.0	176333.0	173333.0	169567.0	172233.0	173733.0	170000.0	166667.0	167667.0	177750.0	183417.0	189250.0	193500.0	197167.0	201000.0	200167.0
82	Wichita, KS	395224	82	Msa	KS	111875.0	120727.0	120125.0	119225.0	122498.0	126267.0	126500.0	121083.0	120583.0	120917.0	117983.0	110327.0	113477.0	116160.0	124983.0	124167.0	127267.0	122933.0	115933.0	114150.0	114133.0	118600.0	111483.0	115417.0	115117.0	125417.0	128500.0	129833.0	129000.0	123167.0	119833.0	116837.0	115337.0	115987.0	110950.0	113600.0	111617.0	119383.0	120150.0	121150.0	118417.0	119817.0	123733.0	121483.0	119333.0	113117.0	113367.0	109033.0	116583.0	120917.0	127667.0	130883.0	129250.0	127575.0	122408.0	123308.0	118900.0	114975.0	109942.0	114508.0	120100.0	128533.0	132200.0	131567.0	130650.0	126917.0	126467.0	123383.0	120717.0	116167.0	115167.0	115000.0	117667.0	119067.0	125400.0	131050.0	135650.0	133109.0	132375.0	129709.0	128483.0	127567.0	128483.0	130917.0	133633.0	136383.0	139700.0	139300.0	137783.0	133633.0	130983.0	129583.0	130237.0	131570.0	129820.0	129667.0	129358.0	134442.0	137775.0	140067.0	139317.0	141300.0	142817.0	141817.0	142167.0	140667.0	140667.0	134000.0	133333.0	137000.0	145000.0	149083.0	149880.0	148547.0	146797.0	142133.0	140100.0	138767.0	139133.0	137500.0	139167.0	143333.0	150192.0	150775.0	151775.0	149883.0	150933.0	148350.0	146633.0	145667.0	146125.0	148208.0	149175.0	154467.0	159133.0	166167.0	163000.0	157650.0	150650.0	152983.0	154500.0	150169.0	146836.0	148669.0	160417.0	163567.0	166733.0	169317.0	174833.0	177000.0	175150.0
83	Springfield, MA	395115	83	Msa	MA	190250.0	194917.0	201000.0	204167.0	207442.0	207775.0	203608.0	192983.0	184967.0	179300.0	176983.0	177833.0	177833.0	180833.0	184667.0	187300.0	191133.0	190300.0	189500.0	182667.0	180167.0	183333.0	186000.0	188683.0	182350.0	181350.0	185333.0	193354.0	200354.0	196188.0	192000.0	185983.0	183625.0	186125.0	179292.0	175483.0	170450.0	173967.0	181800.0	185167.0	195833.0	192833.0	187833.0	179833.0	174917.0	172583.0	165250.0	169000.0	168667.0	177167.0	183000.0	190667.0	196750.0	188583.0	186017.0	178433.0	179100.0	174333.0	171167.0	170983.0	176317.0	183800.0	192650.0	200733.0	202500.0	196333.0	188250.0	180500.0	178667.0	177000.0	174000.0	175333.0	178667.0	186167.0	194133.0	194467.0	198300.0	189167.0	186833.0	184833.0	185067.0	184050.0	179550.0	180150.0	184333.0	191400.0	198050.0	203867.0	207800.0	206150.0	199167.0	191667.0	187250.0	185288.0	179954.0	179371.0	180667.0	190667.0	199000.0	206667.0	207833.0	206167.0	201150.0	196280.0	194614.0	194630.0	193300.0	192883.0	192550.0	194750.0	201800.0	210050.0	214517.0	213667.0	209117.0	211317.0	207200.0	205467.0	198300.0	198300.0	201667.0	209667.0	219633.0	222967.0	223300.0	218333.0	218333.0	218333.0	218300.0	211300.0	204050.0	200583.0	204667.0	213773.0	220940.0	228690.0	230167.0	229333.0	227833.0	226167.0	226667.0	222583.0	218417.0	216750.0	220833.0	229000.0	233667.0	238667.0	243000.0	247883.0	249550.0
84	Fort Myers, FL	394440	84	Msa	FL	216500.0	209833.0	208167.0	206633.0	196633.0	183300.0	176667.0	169167.0	164167.0	154167.0	151667.0	145000.0	145000.0	138267.0	134600.0	130267.0	124583.0	121583.0	116783.0	119533.0	121200.0	123667.0	124625.0	124625.0	126292.0	129000.0	129667.0	126333.0	122000.0	119667.0	121333.0	120000.0	123333.0	125000.0	126667.0	125000.0	125000.0	127167.0	133158.0	135875.0	135375.0	130883.0	127167.0	128167.0	128000.0	127583.0	128250.0	131917.0	140667.0	145667.0	148000.0	145633.0	145300.0	142133.0	143167.0	144183.0	151683.0	150683.0	151333.0	151167.0	157800.0	164800.0	170533.0	173067.0	172400.0	169792.0	169792.0	171292.0	176433.0	178933.0	179583.0	178483.0	179483.0	185333.0	189983.0	189817.0	187483.0	184167.0	186667.0	191667.0	194667.0	194333.0	188633.0	191467.0	195300.0	205500.0	206332.0	208165.0	200998.0	199100.0	195600.0	202350.0	207583.0	212417.0	208333.0	203000.0	202333.0	205667.0	209333.0	210483.0	209553.0	210520.0	210315.0	212912.0	214779.0	217597.0	217581.0	219081.0	221650.0	224967.0	223967.0	221633.0	219669.0	220503.0	218836.0	217917.0	217917.0	220250.0	224100.0	226600.0	231933.0	233000.0	233000.0	232000.0	232333.0	231000.0	228450.0	227783.0	230450.0	233000.0	231783.0	228783.0	228783.0	233333.0	236667.0	234840.0	231473.0	229807.0	230600.0	232103.0	234437.0	235354.0	236612.0	240279.0	243728.0	244833.0	241133.0	241133.0	245633.0	250000.0	253333.0
85	Boise City, ID	394399	85	Msa	ID	185128.0	185633.0	188383.0	187133.0	185500.0	182167.0	181667.0	177938.0	171272.0	166272.0	164642.0	162642.0	160975.0	158000.0	159070.0	157403.0	158151.0	154081.0	150748.0	145000.0	145000.0	145000.0	145000.0	141633.0	138690.0	139357.0	138967.0	137827.0	135794.0	133117.0	132447.0	129813.0	127913.0	124286.0	121620.0	119120.0	117810.0	117810.0	121310.0	124300.0	126300.0	125300.0	124000.0	125000.0	123483.0	122983.0	124967.0	127482.0	132990.0	136672.0	142674.0	147298.0	151933.0	151600.0	151300.0	148000.0	149667.0	150000.0	149732.0	153065.0	158065.0	164082.0	170548.0	173182.0	175767.0	172633.0	174967.0	175917.0	178917.0	176658.0	172708.0	170708.0	171333.0	176967.0	181800.0	184550.0	185217.0	181050.0	181133.0	182444.0	185861.0	184358.0	182913.0	184497.0	187500.0	191583.0	194917.0	200583.0	201667.0	200473.0	198782.0	200415.0	203942.0	201967.0	201277.0	199943.0	205273.0	209646.0	214976.0	218600.0	219917.0	220887.0	222042.0	221791.0	222735.0	220327.0	222278.0	223033.0	225667.0	227333.0	231633.0	236788.0	241788.0	241836.0	242515.0	239782.0	243067.0	246768.0	252252.0	258918.0	261050.0	265967.0	270967.0	278883.0	284172.0	282255.0	280972.0	279650.0	278533.0	277349.0	279016.0	281383.0	288600.0	294117.0	302480.0	304397.0	305580.0	303750.0	302909.0	305742.0	305907.0	312165.0	314315.0	321733.0	323353.0	325703.0	330587.0	338967.0	351630.0	361660.0	369960.0
86	Toledo, OH	395160	86	Msa	OH	118083.0	121750.0	126667.0	121083.0	119833.0	116750.0	113083.0	106667.0	100000.0	101667.0	106000.0	113900.0	114400.0	110717.0	110450.0	112450.0	117800.0	113500.0	109083.0	102417.0	99083.0	97833.0	97717.0	99036.0	102869.0	104653.0	110667.0	107333.0	109000.0	104167.0	110000.0	105583.0	106417.0	101750.0	102500.0	100833.0	99667.0	108333.0	110333.0	109333.0	102917.0	102917.0	103617.0	100033.0	99950.0	100250.0	105917.0	103500.0	103167.0	103333.0	110500.0	114833.0	110667.0	107333.0	106833.0	109167.0	105642.0	103975.0	99975.0	101833.0	99933.0	108267.0	113767.0	118833.0	117167.0	110000.0	101833.0	99333.0	99333.0	101583.0	93167.0	87667.0	88583.0	96167.0	106333.0	111500.0	116500.0	115133.0	112300.0	106300.0	104750.0	98583.0	98583.0	100167.0	106633.0	113783.0	116450.0	122150.0	116667.0	115667.0	112333.0	112167.0	112000.0	105367.0	104867.0	105033.0	112750.0	116917.0	118583.0	119167.0	117333.0	115500.0	114500.0	114750.0	114458.0	113458.0	112542.0	108833.0	110833.0	117500.0	126300.0	129450.0	128117.0	123900.0	120083.0	114750.0	113333.0	107683.0	107333.0	108333.0	114983.0	121000.0	126000.0	130667.0	131125.0	133292.0	126292.0	123833.0	116967.0	115633.0	115467.0	118500.0	122500.0	127917.0	129583.0	134167.0	132083.0	136483.0	132883.0	132717.0	128283.0	125433.0	124683.0	124750.0	131450.0	137033.0	139333.0	142150.0	139117.0	141875.0	141058.0
87	Madison, WI	394816	87	Msa	WI	199967.0	203083.0	203583.0	208583.0	209500.0	209983.0	206650.0	205900.0	205917.0	205317.0	201067.0	196733.0	194000.0	195000.0	196400.0	196400.0	200133.0	197050.0	193217.0	186300.0	185150.0	183983.0	185250.0	185750.0	188183.0	188683.0	193200.0	202433.0	210350.0	209833.0	207483.0	200983.0	199317.0	195000.0	195333.0	192667.0	190833.0	190717.0	196550.0	201717.0	201500.0	196667.0	192667.0	195067.0	196733.0	191067.0	180300.0	175300.0	183300.0	191667.0	197500.0	192500.0	193167.0	191250.0	191250.0	189750.0	187500.0	185800.0	180800.0	180800.0	186833.0	194333.0	203000.0	205333.0	207267.0	203933.0	201533.0	198933.0	194767.0	191983.0	187650.0	189900.0	192133.0	197133.0	200383.0	210667.0	215833.0	218500.0	209500.0	206833.0	204167.0	203500.0	201333.0	202000.0	206667.0	213333.0	218667.0	221442.0	224442.0	221776.0	218333.0	215000.0	216667.0	219300.0	214917.0	212583.0	214950.0	219333.0	225967.0	230300.0	236300.0	234833.0	228833.0	227667.0	228167.0	228333.0	228517.0	231850.0	240767.0	243417.0	250083.0	251000.0	257500.0	252867.0	252350.0	247350.0	244150.0	245167.0	244300.0	252133.0	251967.0	257833.0	262833.0	270167.0	270583.0	263550.0	259217.0	256700.0	258733.0	261192.0	259458.0	259458.0	260192.0	268858.0	278025.0	279833.0	279500.0	272150.0	269317.0	269717.0	269567.0	270233.0	270067.0	272733.0	283200.0	288717.0	297683.0	294717.0	296217.0	295583.0	301883.0
88	Lakeland, FL	394766	88	Msa	FL	169000.0	167000.0	164667.0	167000.0	164000.0	160667.0	158833.0	159967.0	158728.0	154895.0	143761.0	136667.0	129967.0	130967.0	130933.0	131967.0	130967.0	130817.0	129783.0	126883.0	125367.0	121733.0	119633.0	118600.0	115600.0	117267.0	115000.0	118333.0	114333.0	112667.0	106000.0	106667.0	107167.0	105500.0	99817.0	95483.0	96650.0	99000.0	100901.0	101401.0	100901.0	99500.0	102333.0	102583.0	102583.0	98083.0	94967.0	94967.0	96300.0	100667.0	104667.0	106700.0	107367.0	103367.0	103917.0	105083.0	110083.0	109833.0	108967.0	108133.0	111717.0	118083.0	121583.0	124233.0	128467.0	129800.0	131467.0	130067.0	134400.0	137167.0	135967.0	130967.0	129467.0	129167.0	133333.0	135500.0	140250.0	141750.0	142750.0	142500.0	143550.0	144217.0	142717.0	143000.0	142583.0	146332.0	148248.0	151632.0	151883.0	152967.0	152830.0	154463.0	153297.0	154467.0	151167.0	153667.0	152933.0	157265.0	158265.0	160898.0	163717.0	165383.0	167817.0	169167.0	170133.0	169800.0	167717.0	167167.0	167500.0	170367.0	175183.0	178183.0	179733.0	179483.0	179816.0	180650.0	181921.0	185154.0	187038.0	186784.0	185267.0	186382.0	189382.0	190998.0	194667.0	195532.0	197615.0	197282.0	199082.0	200298.0	199628.0	198945.0	199308.0	200977.0	204328.0	206332.0	208250.0	208250.0	208802.0	209518.0	208518.0	208282.0	208282.0	210115.0	212130.0	212497.0	213330.0	217000.0	220000.0	223665.0	225588.0
89	Ogden, UT	394931	89	Msa	UT	187975.0	187392.0	189725.0	192250.0	192000.0	190083.0	188583.0	187750.0	185483.0	184117.0	185783.0	186633.0	183333.0	180967.0	184200.0	184200.0	183561.0	178805.0	178027.0	174366.0	176555.0	179360.0	181027.0	177744.0	174050.0	174050.0	180514.0	183814.0	188814.0	182633.0	178333.0	173300.0	172300.0	174133.0	170833.0	170167.0	166933.0	168267.0	168267.0	165667.0	165500.0	162500.0	164417.0	161416.0	163083.0	162499.0	160333.0	159267.0	159433.0	163767.0	168150.0	172900.0	175733.0	174417.0	172950.0	171867.0	173167.0	171050.0	170633.0	170233.0	175900.0	182533.0	186133.0	188800.0	188333.0	188733.0	185567.0	184167.0	184267.0	182433.0	181417.0	183333.0	185333.0	188150.0	187867.0	190867.0	194300.0	195000.0	194000.0	190917.0	189750.0	188250.0	187833.0	191167.0	193933.0	200433.0	202600.0	207250.0	204250.0	205083.0	205333.0	208667.0	207817.0	204983.0	199983.0	203325.0	209325.0	219325.0	224300.0	225600.0	226267.0	225933.0	227300.0	226633.0	224917.0	224133.0	224695.0	226103.0	228220.0	232658.0	240333.0	247000.0	250333.0	248333.0	245833.0	243917.0	245550.0	247050.0	248633.0	251500.0	256500.0	261833.0	268333.0	272317.0	274023.0	270773.0	269457.0	271083.0	272417.0	268267.0	269383.0	268633.0	276450.0	280333.0	290300.0	293633.0	296550.0	293108.0	295775.0	293692.0	296870.0	293870.0	296353.0	297217.0	305550.0	313900.0	319341.0	327641.0	333608.0	341600.0	340133.0
90	Daytona Beach, FL	394528	90	Msa	FL	177000.0	180333.0	181667.0	181667.0	178333.0	174967.0	166633.0	163300.0	156667.0	150000.0	146125.0	142792.0	144458.0	144333.0	147483.0	147317.0	145317.0	142667.0	140667.0	137333.0	136500.0	137000.0	133000.0	128333.0	125375.0	128375.0	131042.0	132333.0	133817.0	131483.0	128150.0	127333.0	127000.0	125333.0	120000.0	118300.0	116967.0	117967.0	119667.0	121000.0	121667.0	120000.0	117167.0	116500.0	112417.0	108250.0	100917.0	104667.0	111928.0	119928.0	121928.0	121667.0	121667.0	120000.0	120008.0	120175.0	121842.0	123500.0	123333.0	123667.0	123833.0	128150.0	133983.0	138817.0	142833.0	143260.0	144927.0	146593.0	147000.0	148667.0	148667.0	147993.0	146327.0	146993.0	152333.0	155167.0	155167.0	151833.0	151333.0	150667.0	153450.0	153150.0	153117.0	151583.0	153213.0	156580.0	158663.0	161333.0	162428.0	163762.0	162428.0	161333.0	161667.0	163333.0	162983.0	164317.0	164817.0	170833.0	172833.0	174983.0	174317.0	174317.0	176000.0	177633.0	177633.0	174425.0	172792.0	174458.0	179300.0	182300.0	186967.0	189333.0	192983.0	193317.0	193883.0	193133.0	193800.0	193200.0	195300.0	196267.0	201300.0	203050.0	205500.0	207167.0	209917.0	212500.0	212500.0	213333.0	214333.0	214333.0	214333.0	212288.0	212955.0	214621.0	219000.0	221500.0	221167.0	221167.0	221333.0	223417.0	223417.0	224750.0	224667.0	226333.0	226667.0	227667.0	230200.0	236533.0	241967.0	245100.0	246100.0
91	Des Moines, IA	394531	91	Msa	IA	152833.0	153167.0	157167.0	157250.0	158083.0	154167.0	151800.0	150050.0	151300.0	148333.0	149333.0	146625.0	146958.0	146708.0	148167.0	151000.0	149667.0	149467.0	146967.0	144133.0	142000.0	143667.0	144667.0	143333.0	142083.0	142917.0	147917.0	150167.0	152917.0	150050.0	150050.0	147467.0	149729.0	148729.0	142696.0	136967.0	134800.0	139667.0	145250.0	152250.0	154917.0	155750.0	151167.0	148500.0	145250.0	142167.0	138833.0	137467.0	141633.0	149967.0	156167.0	158333.0	159833.0	158667.0	155042.0	151708.0	153042.0	154958.0	153458.0	150125.0	152833.0	156333.0	163333.0	166667.0	169333.0	169333.0	165200.0	164200.0	162367.0	161500.0	157500.0	153500.0	155167.0	158667.0	166667.0	170833.0	173250.0	170917.0	167417.0	167000.0	162167.0	159833.0	158667.0	162000.0	165333.0	168333.0	172833.0	176500.0	179500.0	179333.0	179000.0	179333.0	181667.0	180000.0	176500.0	169833.0	171483.0	172317.0	179983.0	186667.0	190333.0	187667.0	184333.0	182250.0	182250.0	181417.0	179482.0	178316.0	179116.0	185633.0	193467.0	196917.0	197583.0	194750.0	197333.0	195750.0	197167.0	192833.0	195250.0	194983.0	198983.0	200650.0	207333.0	210000.0	210917.0	208583.0	205250.0	204333.0	199667.0	198833.0	194500.0	201500.0	207333.0	213333.0	217333.0	218333.0	223333.0	220333.0	218333.0	216000.0	217312.0	216645.0	210895.0	208583.0	213583.0	221250.0	226250.0	227917.0	233667.0	234333.0	236000.0
