	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Published_Value	Published_UOM	Estimated_Real_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type	Measure_Hierarchy_Level	GeoFIPS_Type	County_FIPS	County_Name	PZ_Name	WDB_Name	State_FIPS	State_Name	Region_FIPS	Region_Name	Nation_FIPS	Nation_Name
9300	" ""37015"""	Bertie, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	196100	N$	196100	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37015"""	Bertie, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
9301	" ""37017"""	Bladen, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	442794	N$	442794	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37017"""	Bladen, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
9302	" ""37019"""	Brunswick, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1227652	N$	1227652	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37019"""	Brunswick, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
9303	" ""37021"""	Buncombe, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	5374909	N$	5374909	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37021"""	Buncombe, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
9304	" ""37023"""	Burke, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1115497	N$	1115497	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37023"""	Burke, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
9305	" ""37025"""	Cabarrus, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	2738152	N$	2738152	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37025"""	Cabarrus, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
9306	" ""37027"""	Caldwell, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	952655	N$	952655	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37027"""	Caldwell, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
9307	" ""37029"""	Camden, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	75034	N$	75034	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37029"""	Camden, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9308	" ""37031"""	Carteret, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	821096	N$	821096	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37031"""	Carteret, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
9309	" ""37033"""	Caswell, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	99806	N$	99806	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37033"""	Caswell, NC	Piedmont-Triad	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
9310	" ""37035"""	Catawba, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	3861553	N$	3861553	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37035"""	Catawba, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
9311	" ""37037"""	Chatham, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	698063	N$	698063	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37037"""	Chatham, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
9312	" ""37039"""	Cherokee, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	296698	N$	296698	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37039"""	Cherokee, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
9313	" ""37041"""	Chowan, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	190830	N$	190830	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37041"""	Chowan, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9314	" ""37043"""	Clay, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	65282	N$	65282	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37043"""	Clay, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
9315	" ""37045"""	Cleveland, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1442961	N$	1442961	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37045"""	Cleveland, NC	Southwest	Region C	37000	North Carolina	95000	Southeast	0	USA
9316	" ""37047"""	Columbus, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	593202	N$	593202	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37047"""	Columbus, NC	South Central	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
9317	" ""37049"""	Craven, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1388500	N$	1388500	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37049"""	Craven, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
9318	" ""37051"""	Cumberland, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	4389263	N$	4389263	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37051"""	Cumberland, NC	South Central	Cumberland County	37000	North Carolina	95000	Southeast	0	USA
9319	" ""37053"""	Currituck, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	264435	N$	264435	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37053"""	Currituck, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9320	" ""37055"""	Dare, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	773220	N$	773220	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37055"""	Dare, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9321	" ""37057"""	Davidson, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1892706	N$	1892706	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37057"""	Davidson, NC	Piedmont-Triad	DavidsonWorks, Inc.	37000	North Carolina	95000	Southeast	0	USA
9322	" ""37059"""	Davie, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	412823	N$	412823	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37059"""	Davie, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
9323	" ""37061"""	Duplin, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	710036	N$	710036	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37061"""	Duplin, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
9324	" ""37063"""	Durham, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	14572710	N$	14572710	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37063"""	Durham, NC	North Central	Durham	37000	North Carolina	95000	Southeast	0	USA
9325	" ""37065"""	Edgecombe, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	686096	N$	686096	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37065"""	Edgecombe, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	0	USA
9326	" ""37067"""	Forsyth, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	10571398	N$	10571398	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37067"""	Forsyth, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
9327	" ""37069"""	Franklin, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	510644	N$	510644	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37069"""	Franklin, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
9328	" ""37071"""	Gaston, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	3070329	N$	3070329	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37071"""	Gaston, NC	Southwest	Gaston County	37000	North Carolina	95000	Southeast	0	USA
9329	" ""37073"""	Gates, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	48671	N$	48671	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37073"""	Gates, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9330	" ""37075"""	Graham, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	85491	N$	85491	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37075"""	Graham, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
9331	" ""37077"""	Granville, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	662684	N$	662684	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37077"""	Granville, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
9332	" ""37079"""	Greene, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	101078	N$	101078	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37079"""	Greene, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
9333	" ""37081"""	Guilford, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	14580254	N$	14580254	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37081"""	Guilford, NC	Piedmont-Triad	Greensboro/High Point/Guilford	37000	North Carolina	95000	Southeast	0	USA
9334	" ""37083"""	Halifax, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	556983	N$	556983	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37083"""	Halifax, NC	Northeast	Turning Point	37000	North Carolina	95000	Southeast	0	USA
9335	" ""37085"""	Harnett, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	869452	N$	869452	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37085"""	Harnett, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
9336	" ""37087"""	Haywood, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	687072	N$	687072	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37087"""	Haywood, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
9337	" ""37089"""	Henderson, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1602845	N$	1602845	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37089"""	Henderson, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
9338	" ""37091"""	Hertford, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	356793	N$	356793	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37091"""	Hertford, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
9339	" ""37093"""	Hoke, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	249365	N$	249365	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37093"""	Hoke, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
9340	" ""37095"""	Hyde, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	58906	N$	58906	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37095"""	Hyde, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9341	" ""37097"""	Iredell, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	3669873	N$	3669873	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37097"""	Iredell, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
9342	" ""37099"""	Jackson, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	378845	N$	378845	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37099"""	Jackson, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
9343	" ""37101"""	Johnston, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1865180	N$	1865180	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37101"""	Johnston, NC	North Central		37000	North Carolina	95000	Southeast	0	USA
9344	" ""37103"""	Jones, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	63716	N$	63716	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37103"""	Jones, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
9345	" ""37105"""	Lee, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1154068	N$	1154068	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37105"""	Lee, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
9346	" ""37107"""	Lenoir, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1064504	N$	1064504	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37107"""	Lenoir, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
9347	" ""37109"""	Lincoln, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	891614	N$	891614	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37109"""	Lincoln, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
9348	" ""37111"""	McDowell, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	581343	N$	581343	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37111"""	McDowell, NC	Northwest	Region C	37000	North Carolina	95000	Southeast	0	USA
9349	" ""37113"""	Macon, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	438441	N$	438441	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37113"""	Macon, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
9350	" ""37115"""	Madison, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	147211	N$	147211	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37115"""	Madison, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
9351	" ""37117"""	Martin, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	276832	N$	276832	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37117"""	Martin, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
9352	" ""37119"""	Mecklenburg, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	51188747	N$	51188747	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37119"""	Mecklenburg, NC	Southwest		37000	North Carolina	95000	Southeast	0	USA
9353	" ""37121"""	Mitchell, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	195583	N$	195583	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37121"""	Mitchell, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
9354	" ""37123"""	Montgomery, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	353960	N$	353960	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37123"""	Montgomery, NC	South Central	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
9355	" ""37125"""	Moore, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1533704	N$	1533704	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37125"""	Moore, NC	South Central	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
9356	" ""37127"""	Nash, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1846536	N$	1846536	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37127"""	Nash, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	0	USA
9357	" ""37129"""	New Hanover, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	4261534	N$	4261534	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37129"""	New Hanover, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
9358	" ""37131"""	Northampton, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	185034	N$	185034	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37131"""	Northampton, NC	Northeast	Turning Point	37000	North Carolina	95000	Southeast	0	USA
9359	" ""37133"""	Onslow, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1497241	N$	1497241	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37133"""	Onslow, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
9360	" ""37135"""	Orange, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	2111669	N$	2111669	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37135"""	Orange, NC	North Central	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
9361	" ""37137"""	Pamlico, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	104786	N$	104786	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37137"""	Pamlico, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
9362	" ""37139"""	Pasquotank, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	504446	N$	504446	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37139"""	Pasquotank, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9363	" ""37141"""	Pender, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	404714	N$	404714	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37141"""	Pender, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
9364	" ""37143"""	Perquimans, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	76285	N$	76285	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37143"""	Perquimans, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9365	" ""37145"""	Person, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	436853	N$	436853	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37145"""	Person, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
9366	" ""37147"""	Pitt, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	2711214	N$	2711214	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37147"""	Pitt, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
9367	" ""37149"""	Polk, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	209397	N$	209397	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37149"""	Polk, NC	Western	Region C	37000	North Carolina	95000	Southeast	0	USA
9368	" ""37151"""	Randolph, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1960974	N$	1960974	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37151"""	Randolph, NC	Piedmont-Triad	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
9369	" ""37153"""	Richmond, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	536240	N$	536240	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37153"""	Richmond, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
9370	" ""37155"""	Robeson, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1402413	N$	1402413	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37155"""	Robeson, NC			37000	North Carolina	95000	Southeast	0	USA
9371	" ""37157"""	Rockingham, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1216868	N$	1216868	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37157"""	Rockingham, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
9372	" ""37159"""	Rowan, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	2081934	N$	2081934	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37159"""	Rowan, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
9373	" ""37161"""	Rutherford, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	767355	N$	767355	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37161"""	Rutherford, NC	Western	Region C	37000	North Carolina	95000	Southeast	0	USA
9374	" ""37163"""	Sampson, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	657275	N$	657275	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37163"""	Sampson, NC	South Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
9375	" ""37165"""	Scotland, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	454152	N$	454152	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37165"""	Scotland, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
9376	" ""37167"""	Stanly, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	750277	N$	750277	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37167"""	Stanly, NC	Southwest		37000	North Carolina	95000	Southeast	0	USA
9377	" ""37169"""	Stokes, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	270363	N$	270363	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37169"""	Stokes, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
9378	" ""37171"""	Surry, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	1071496	N$	1071496	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37171"""	Surry, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
9379	" ""37173"""	Swain, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	153737	N$	153737	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37173"""	Swain, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
9380	" ""37175"""	Transylvania, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	355647	N$	355647	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37175"""	Transylvania, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
9381	" ""37177"""	Tyrrell, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	26970	N$	26970	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37177"""	Tyrrell, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
9382	" ""37179"""	Union, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	2706805	N$	2706805	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37179"""	Union, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
9383	" ""37181"""	Vance, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	596149	N$	596149	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37181"""	Vance, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
9384	" ""37183"""	Wake, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	27917300	N$	27917300	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37183"""	Wake, NC	North Central	Capital Area	37000	North Carolina	95000	Southeast	0	USA
9385	" ""37185"""	Warren, NC	BEA_CA5N_0082	  Private nonfarm earnings	2012.0	105922	N$	105922	Real 2012 Chained Dollars	R$	-3	YR	The Year 2012	01/1/2012 0:00	Level	2	CNTY	" ""37185"""	Warren, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
