Region Code	Region Name	Measure Name	Date	Estimated Value
39153	Summit County, OH	Homeownership Rate	2016-01-01	68.35886255567877
49043	Summit County, UT	Homeownership Rate	2016-01-01	74.10626773278308
20191	Sumner County, KS	Homeownership Rate	2016-01-01	76.61108216084767
47165	Sumner County, TN	Homeownership Rate	2016-01-01	74.57516339869281
45085	Sumter County, SC	Homeownership Rate	2016-01-01	64.87397671370776
12119	Sumter County, FL	Homeownership Rate	2016-01-01	89.01362732764167
13261	Sumter County, GA	Homeownership Rate	2016-01-01	56.88275862068966
01119	Sumter County, AL	Homeownership Rate	2016-01-01	68.63438957696638
28133	Sunflower County, MS	Homeownership Rate	2016-01-01	55.03492928948713
51181	Surry County, VA	Homeownership Rate	2016-01-01	82.66230872084385
37171	Surry County, NC	Homeownership Rate	2016-01-01	72.8586559634306
42115	Susquehanna County, PA	Homeownership Rate	2016-01-01	78.12778460130531
51183	Sussex County, VA	Homeownership Rate	2016-01-01	67.59776536312849
34037	Sussex County, NJ	Homeownership Rate	2016-01-01	85.32827468196417
10005	Sussex County, DE	Homeownership Rate	2016-01-01	75.63026823601697
06101	Sutter County, CA	Homeownership Rate	2016-01-01	55.51590117233418
48435	Sutton County, TX	Homeownership Rate	2016-01-01	65.32753326509723
12121	Suwannee County, FL	Homeownership Rate	2016-01-01	67.84458174904942
37173	Swain County, NC	Homeownership Rate	2016-01-01	67.96019188086203
30097	Sweet Grass County, MT	Homeownership Rate	2016-01-01	73.38508455780428
56037	Sweetwater County, WY	Homeownership Rate	2016-01-01	72.64514083869214
27151	Swift County, MN	Homeownership Rate	2016-01-01	74.7614452664308
48437	Swisher County, TX	Homeownership Rate	2016-01-01	68.43083965097983
18155	Switzerland County, IN	Homeownership Rate	2016-01-01	66.827340210161
24041	Talbot County, MD	Homeownership Rate	2016-01-01	69.57256701279884
13263	Talbot County, GA	Homeownership Rate	2016-01-01	81.46049732451999
13265	Taliaferro County, GA	Homeownership Rate	2016-01-01	68.4794086589229
01121	Talladega County, AL	Homeownership Rate	2016-01-01	73.10994575974911
28135	Tallahatchie County, MS	Homeownership Rate	2016-01-01	74.46430242350519
01123	Tallapoosa County, AL	Homeownership Rate	2016-01-01	69.87455996826813
19171	Tama County, IA	Homeownership Rate	2016-01-01	76.42395772166765
29213	Taney County, MO	Homeownership Rate	2016-01-01	57.97702739041911
22105	Tangipahoa Parish, LA	Homeownership Rate	2016-01-01	69.4988542231795
35055	Taos County, NM	Homeownership Rate	2016-01-01	75.51304670814375
48439	Tarrant County, TX	Homeownership Rate	2016-01-01	63.439768141493566
28137	Tate County, MS	Homeownership Rate	2016-01-01	74.76997033086717
13267	Tattnall County, GA	Homeownership Rate	2016-01-01	65.96448833788611
12123	Taylor County, FL	Homeownership Rate	2016-01-01	77.70313843508168
55119	Taylor County, WI	Homeownership Rate	2016-01-01	80.27884520642428
13269	Taylor County, GA	Homeownership Rate	2016-01-01	66.06922126081582
19173	Taylor County, IA	Homeownership Rate	2016-01-01	73.38788870703765
54091	Taylor County, WV	Homeownership Rate	2016-01-01	79.27043567836151
21217	Taylor County, KY	Homeownership Rate	2016-01-01	64.00993171942892
48441	Taylor County, TX	Homeownership Rate	2016-01-01	59.178997242611366
51185	Tazewell County, VA	Homeownership Rate	2016-01-01	75.08067407673002
17179	Tazewell County, IL	Homeownership Rate	2016-01-01	79.92679840944692
06103	Tehama County, CA	Homeownership Rate	2016-01-01	64.19063561299876
13271	Telfair County, GA	Homeownership Rate	2016-01-01	59.69331002701415
08119	Teller County, CO	Homeownership Rate	2016-01-01	79.3103448275862
22107	Tensas Parish, LA	Homeownership Rate	2016-01-01	58.69291998324256
22109	Terrebonne Parish, LA	Homeownership Rate	2016-01-01	73.34884970011638
13273	Terrell County, GA	Homeownership Rate	2016-01-01	49.216621253406
48443	Terrell County, TX	Homeownership Rate	2016-01-01	65.16709511568124
48445	Terry County, TX	Homeownership Rate	2016-01-01	71.11570960510433
30099	Teton County, MT	Homeownership Rate	2016-01-01	69.75509505052236
56039	Teton County, WY	Homeownership Rate	2016-01-01	58.5497934832492
16081	Teton County, ID	Homeownership Rate	2016-01-01	70.96866915780396
29215	Texas County, MO	Homeownership Rate	2016-01-01	73.19863380107815
40139	Texas County, OK	Homeownership Rate	2016-01-01	65.69329134459394
31169	Thayer County, NE	Homeownership Rate	2016-01-01	79.93210862619809
20193	Thomas County, KS	Homeownership Rate	2016-01-01	75.70142932768661
13275	Thomas County, GA	Homeownership Rate	2016-01-01	60.66919048806474
31171	Thomas County, NE	Homeownership Rate	2016-01-01	78.66666666666666
48447	Throckmorton County, TX	Homeownership Rate	2016-01-01	73.1204258150366
53067	Thurston County, WA	Homeownership Rate	2016-01-01	65.84203307170617
31173	Thurston County, NE	Homeownership Rate	2016-01-01	55.4978354978355
13277	Tift County, GA	Homeownership Rate	2016-01-01	56.18369085417796
41057	Tillamook County, OR	Homeownership Rate	2016-01-01	67.29901723860158
40141	Tillman County, OK	Homeownership Rate	2016-01-01	72.09719729393898
36107	Tioga County, NY	Homeownership Rate	2016-01-01	79.7927144631549
42117	Tioga County, PA	Homeownership Rate	2016-01-01	75.74296014810484
28139	Tippah County, MS	Homeownership Rate	2016-01-01	74.24381722901535
18157	Tippecanoe County, IN	Homeownership Rate	2016-01-01	56.955161626694476
47167	Tipton County, TN	Homeownership Rate	2016-01-01	69.27741532596013
18159	Tipton County, IN	Homeownership Rate	2016-01-01	79.86991656264372
28141	Tishomingo County, MS	Homeownership Rate	2016-01-01	76.0513593595675
48449	Titus County, TX	Homeownership Rate	2016-01-01	67.77681392899188
21219	Todd County, KY	Homeownership Rate	2016-01-01	72.6495030145022
27153	Todd County, MN	Homeownership Rate	2016-01-01	83.9103954613716
46121	Todd County, SD	Homeownership Rate	2016-01-01	40.31886092449614
09013	Tolland County, CT	Homeownership Rate	2016-01-01	77.49747357395236
48451	Tom Green County, TX	Homeownership Rate	2016-01-01	63.5976307709079
36109	Tompkins County, NY	Homeownership Rate	2016-01-01	59.555491700006634
49045	Tooele County, UT	Homeownership Rate	2016-01-01	80.52317085051797
30101	Toole County, MT	Homeownership Rate	2016-01-01	61.582700713135495
13279	Toombs County, GA	Homeownership Rate	2016-01-01	63.22863239863727
35057	Torrance County, NM	Homeownership Rate	2016-01-01	78.12122837602253
38095	Towner County, ND	Homeownership Rate	2016-01-01	80.27482269503547
13281	Towns County, GA	Homeownership Rate	2016-01-01	80.51089851070125
38097	Traill County, ND	Homeownership Rate	2016-01-01	78.87947882736157
37175	Transylvania County, NC	Homeownership Rate	2016-01-01	74.72499842856244
27155	Traverse County, MN	Homeownership Rate	2016-01-01	84.40339188370685
48453	Travis County, TX	Homeownership Rate	2016-01-01	55.72916851918378
30103	Treasure County, MT	Homeownership Rate	2016-01-01	58.392434988179666
20195	Trego County, KS	Homeownership Rate	2016-01-01	82.82402528977872
55121	Trempealeau County, WI	Homeownership Rate	2016-01-01	74.57236276028222
13283	Treutlen County, GA	Homeownership Rate	2016-01-01	69.0281124497992
21221	Trigg County, KY	Homeownership Rate	2016-01-01	80.81621125467768
21223	Trimble County, KY	Homeownership Rate	2016-01-01	76.46585421936078
06105	Trinity County, CA	Homeownership Rate	2016-01-01	67.0110299829113
48455	Trinity County, TX	Homeownership Rate	2016-01-01	78.38160016829114
46123	Tripp County, SD	Homeownership Rate	2016-01-01	69.38967136150235
13285	Troup County, GA	Homeownership Rate	2016-01-01	57.46652478496054
47169	Trousdale County, TN	Homeownership Rate	2016-01-01	80.3464526811871
39155	Trumbull County, OH	Homeownership Rate	2016-01-01	72.7069974909395
54093	Tucker County, WV	Homeownership Rate	2016-01-01	82.86899822169532
06107	Tulare County, CA	Homeownership Rate	2016-01-01	54.57962444213907
40143	Tulsa County, OK	Homeownership Rate	2016-01-01	60.94453328356912
28143	Tunica County, MS	Homeownership Rate	2016-01-01	41.89438879704366
06109	Tuolumne County, CA	Homeownership Rate	2016-01-01	69.29204065862213
46125	Turner County, SD	Homeownership Rate	2016-01-01	81.70822019254506
13287	Turner County, GA	Homeownership Rate	2016-01-01	67.35404046913263
01125	Tuscaloosa County, AL	Homeownership Rate	2016-01-01	64.94080529784775
39157	Tuscarawas County, OH	Homeownership Rate	2016-01-01	72.35884320283297
26157	Tuscola County, MI	Homeownership Rate	2016-01-01	83.21040556682658
13289	Twiggs County, GA	Homeownership Rate	2016-01-01	80.50489189515642
16083	Twin Falls County, ID	Homeownership Rate	2016-01-01	67.48055207026349
48457	Tyler County, TX	Homeownership Rate	2016-01-01	86.21836121836122
54095	Tyler County, WV	Homeownership Rate	2016-01-01	77.8774960735921
37177	Tyrrell County, NC	Homeownership Rate	2016-01-01	68.98769574944072
56041	Uinta County, WY	Homeownership Rate	2016-01-01	70.52641774420069
49047	Uintah County, UT	Homeownership Rate	2016-01-01	75.54120986142802
36111	Ulster County, NY	Homeownership Rate	2016-01-01	73.4212632265331
41059	Umatilla County, OR	Homeownership Rate	2016-01-01	65.44559563816881
47171	Unicoi County, TN	Homeownership Rate	2016-01-01	71.76646190940926
17181	Union County, IL	Homeownership Rate	2016-01-01	82.02764976958525
37179	Union County, NC	Homeownership Rate	2016-01-01	78.93097959505678
41061	Union County, OR	Homeownership Rate	2016-01-01	64.47526657580373
39159	Union County, OH	Homeownership Rate	2016-01-01	79.5091492840119
19175	Union County, IA	Homeownership Rate	2016-01-01	72.50797285141876
46127	Union County, SD	Homeownership Rate	2016-01-01	79.62107836479696
35059	Union County, NM	Homeownership Rate	2016-01-01	60.20213056541929
21225	Union County, KY	Homeownership Rate	2016-01-01	72.51040428061832
18161	Union County, IN	Homeownership Rate	2016-01-01	72.66146993318485
34039	Union County, NJ	Homeownership Rate	2016-01-01	61.393921645550265
12125	Union County, FL	Homeownership Rate	2016-01-01	67.51375687843922
22111	Union Parish, LA	Homeownership Rate	2016-01-01	79.69829153035259
28145	Union County, MS	Homeownership Rate	2016-01-01	69.95814993866802
45087	Union County, SC	Homeownership Rate	2016-01-01	70.34160924568887
13291	Union County, GA	Homeownership Rate	2016-01-01	78.46596712786703
42119	Union County, PA	Homeownership Rate	2016-01-01	75.45431564755779
47173	Union County, TN	Homeownership Rate	2016-01-01	74.35070087278498
05139	Union County, AR	Homeownership Rate	2016-01-01	72.22668406786468
48459	Upshur County, TX	Homeownership Rate	2016-01-01	78.33904109589042
54097	Upshur County, WV	Homeownership Rate	2016-01-01	75.56847324328945
13293	Upson County, GA	Homeownership Rate	2016-01-01	66.12078977932636
48461	Upton County, TX	Homeownership Rate	2016-01-01	73.51303838265456
49049	Utah County, UT	Homeownership Rate	2016-01-01	70.11091737074504
48463	Uvalde County, TX	Homeownership Rate	2016-01-01	69.86373560189716
48465	Val Verde County, TX	Homeownership Rate	2016-01-01	67.21534023417615
02261	Valdez-Cordova CA, AK	Homeownership Rate	2016-01-01	70.58951018638925
35061	Valencia County, NM	Homeownership Rate	2016-01-01	77.37012507220872
31175	Valley County, NE	Homeownership Rate	2016-01-01	74.19741255390512
16085	Valley County, ID	Homeownership Rate	2016-01-01	73.31686226065473
30105	Valley County, MT	Homeownership Rate	2016-01-01	75.51844869377862
47175	Van Buren County, TN	Homeownership Rate	2016-01-01	87.31046931407943
19177	Van Buren County, IA	Homeownership Rate	2016-01-01	85.7849196538937
05141	Van Buren County, AR	Homeownership Rate	2016-01-01	79.20311563810665
26159	Van Buren County, MI	Homeownership Rate	2016-01-01	77.8783818533707
39161	Van Wert County, OH	Homeownership Rate	2016-01-01	75.52164655784243
48467	Van Zandt County, TX	Homeownership Rate	2016-01-01	77.87373891776215
37181	Vance County, NC	Homeownership Rate	2016-01-01	60.10633421945183
18163	Vanderburgh County, IN	Homeownership Rate	2016-01-01	65.79912463884202
42121	Venango County, PA	Homeownership Rate	2016-01-01	78.1467728351581
06111	Ventura County, CA	Homeownership Rate	2016-01-01	62.33113698588922
22113	Vermilion Parish, LA	Homeownership Rate	2016-01-01	75.07540072520248
17183	Vermilion County, IL	Homeownership Rate	2016-01-01	68.72191777264109
18165	Vermillion County, IN	Homeownership Rate	2016-01-01	77.44573967926837
22115	Vernon Parish, LA	Homeownership Rate	2016-01-01	54.57380044486813
29217	Vernon County, MO	Homeownership Rate	2016-01-01	67.64749887786145
55123	Vernon County, WI	Homeownership Rate	2016-01-01	82.43801652892562
48469	Victoria County, TX	Homeownership Rate	2016-01-01	65.11140118932066
18167	Vigo County, IN	Homeownership Rate	2016-01-01	63.96448386182318
55125	Vilas County, WI	Homeownership Rate	2016-01-01	76.5050285660324
39163	Vinton County, OH	Homeownership Rate	2016-01-01	77.25074833064703
51810	Virginia Beach City, VA	Homeownership Rate	2016-01-01	64.2289351793839
12127	Volusia County, FL	Homeownership Rate	2016-01-01	68.7099099027157
17185	Wabash County, IL	Homeownership Rate	2016-01-01	76.667536307505
18169	Wabash County, IN	Homeownership Rate	2016-01-01	76.20244789943764
27157	Wabasha County, MN	Homeownership Rate	2016-01-01	83.37448950517617
20197	Wabaunsee County, KS	Homeownership Rate	2016-01-01	84.48426573426573
27159	Wadena County, MN	Homeownership Rate	2016-01-01	77.93610319484026
40145	Wagoner County, OK	Homeownership Rate	2016-01-01	78.72416110035176
53069	Wahkiakum County, WA	Homeownership Rate	2016-01-01	80.01504513540621
37183	Wake County, NC	Homeownership Rate	2016-01-01	66.40642609782587
12129	Wakulla County, FL	Homeownership Rate	2016-01-01	73.3833447542107
23027	Waldo County, ME	Homeownership Rate	2016-01-01	78.94970607446113
48471	Walker County, TX	Homeownership Rate	2016-01-01	56.2186279977691
01127	Walker County, AL	Homeownership Rate	2016-01-01	74.45973102488793
13295	Walker County, GA	Homeownership Rate	2016-01-01	71.08395849243071
53071	Walla Walla County, WA	Homeownership Rate	2016-01-01	65.65409383624655
20199	Wallace County, KS	Homeownership Rate	2016-01-01	76.48562300319489
48473	Waller County, TX	Homeownership Rate	2016-01-01	67.54203439286313
41063	Wallowa County, OR	Homeownership Rate	2016-01-01	68.88424821002387
38099	Walsh County, ND	Homeownership Rate	2016-01-01	79.06273620559335
28147	Walthall County, MS	Homeownership Rate	2016-01-01	84.8323793949305
12131	Walton County, FL	Homeownership Rate	2016-01-01	69.67582473013417
13297	Walton County, GA	Homeownership Rate	2016-01-01	71.73133054142295
46129	Walworth County, SD	Homeownership Rate	2016-01-01	72.7773556231003
55127	Walworth County, WI	Homeownership Rate	2016-01-01	70.53910402429764
19179	Wapello County, IA	Homeownership Rate	2016-01-01	74.72256115275114
38101	Ward County, ND	Homeownership Rate	2016-01-01	64.75360395681284
48475	Ward County, TX	Homeownership Rate	2016-01-01	75.03772747447847
13299	Ware County, GA	Homeownership Rate	2016-01-01	61.250827266710786
21227	Warren County, KY	Homeownership Rate	2016-01-01	58.669742069582455
39165	Warren County, OH	Homeownership Rate	2016-01-01	80.13557938859446
42123	Warren County, PA	Homeownership Rate	2016-01-01	80.66472829356326
17187	Warren County, IL	Homeownership Rate	2016-01-01	75.81647574945161
28149	Warren County, MS	Homeownership Rate	2016-01-01	65.14305061791096
34041	Warren County, NJ	Homeownership Rate	2016-01-01	75.03833004790066
51187	Warren County, VA	Homeownership Rate	2016-01-01	76.84011153785447
29219	Warren County, MO	Homeownership Rate	2016-01-01	79.50889334061799
18171	Warren County, IN	Homeownership Rate	2016-01-01	83.69009973242521
36113	Warren County, NY	Homeownership Rate	2016-01-01	73.3168988813131
47177	Warren County, TN	Homeownership Rate	2016-01-01	70.4331068059641
37185	Warren County, NC	Homeownership Rate	2016-01-01	69.19328079635007
13301	Warren County, GA	Homeownership Rate	2016-01-01	62.32927279438908
19181	Warren County, IA	Homeownership Rate	2016-01-01	79.32783629770334
18173	Warrick County, IN	Homeownership Rate	2016-01-01	81.8457681905139
49051	Wasatch County, UT	Homeownership Rate	2016-01-01	70.3646265373102
41065	Wasco County, OR	Homeownership Rate	2016-01-01	64.76501838986513
27161	Waseca County, MN	Homeownership Rate	2016-01-01	81.63563754991844
56043	Washakie County, WY	Homeownership Rate	2016-01-01	74.21406727828746
55129	Washburn County, WI	Homeownership Rate	2016-01-01	78.92385392385393
39167	Washington County, OH	Homeownership Rate	2016-01-01	76.27648839556004
22117	Washington Parish, LA	Homeownership Rate	2016-01-01	72.34190565953054
20201	Washington County, KS	Homeownership Rate	2016-01-01	80.40293040293041
12133	Washington County, FL	Homeownership Rate	2016-01-01	75.98275079437131
41067	Washington County, OR	Homeownership Rate	2016-01-01	62.00843024403905
55131	Washington County, WI	Homeownership Rate	2016-01-01	81.62486492205151
23029	Washington County, ME	Homeownership Rate	2016-01-01	76.7581919440487
16087	Washington County, ID	Homeownership Rate	2016-01-01	73.31849903914231
24043	Washington County, MD	Homeownership Rate	2016-01-01	65.44882135978908
37187	Washington County, NC	Homeownership Rate	2016-01-01	62.12010697787503
36115	Washington County, NY	Homeownership Rate	2016-01-01	73.0445937278466
08121	Washington County, CO	Homeownership Rate	2016-01-01	68.00791556728231
18175	Washington County, IN	Homeownership Rate	2016-01-01	79.73537857584239
01129	Washington County, AL	Homeownership Rate	2016-01-01	81.52037711080612
05143	Washington County, AR	Homeownership Rate	2016-01-01	56.277594794155206
50023	Washington County, VT	Homeownership Rate	2016-01-01	76.52164708373029
21229	Washington County, KY	Homeownership Rate	2016-01-01	77.4171270718232
13303	Washington County, GA	Homeownership Rate	2016-01-01	68.67832796068278
42125	Washington County, PA	Homeownership Rate	2016-01-01	78.74775152157308
47179	Washington County, TN	Homeownership Rate	2016-01-01	68.38738961789221
17189	Washington County, IL	Homeownership Rate	2016-01-01	80.61658398299079
27163	Washington County, MN	Homeownership Rate	2016-01-01	83.24140268075499
51191	Washington County, VA	Homeownership Rate	2016-01-01	79.7411675798224
44009	Washington County, RI	Homeownership Rate	2016-01-01	76.33459542137861
49053	Washington County, UT	Homeownership Rate	2016-01-01	67.06682325935218
31177	Washington County, NE	Homeownership Rate	2016-01-01	81.93819381938195
19183	Washington County, IA	Homeownership Rate	2016-01-01	74.79682262730152
40147	Washington County, OK	Homeownership Rate	2016-01-01	71.41096854952276
28151	Washington County, MS	Homeownership Rate	2016-01-01	53.8287915182639
29221	Washington County, MO	Homeownership Rate	2016-01-01	82.94184147720136
48477	Washington County, TX	Homeownership Rate	2016-01-01	75.45448904883042
40149	Washita County, OK	Homeownership Rate	2016-01-01	71.6079740054448
32031	Washoe County, NV	Homeownership Rate	2016-01-01	57.513418053045115
26161	Washtenaw County, MI	Homeownership Rate	2016-01-01	63.5808027871684
37189	Watauga County, NC	Homeownership Rate	2016-01-01	58.02354136675417
27165	Watonwan County, MN	Homeownership Rate	2016-01-01	73.64877328906105
55133	Waukesha County, WI	Homeownership Rate	2016-01-01	81.25139361257698
55135	Waupaca County, WI	Homeownership Rate	2016-01-01	77.22459521207907
55137	Waushara County, WI	Homeownership Rate	2016-01-01	82.84162502715621
13305	Wayne County, GA	Homeownership Rate	2016-01-01	66.62712534598656
54099	Wayne County, WV	Homeownership Rate	2016-01-01	76.88991719434974
49055	Wayne County, UT	Homeownership Rate	2016-01-01	85.78947368421052
28153	Wayne County, MS	Homeownership Rate	2016-01-01	80.14445754716981
47181	Wayne County, TN	Homeownership Rate	2016-01-01	84.39591643567034
26163	Wayne County, MI	Homeownership Rate	2016-01-01	64.06569371499803
39169	Wayne County, OH	Homeownership Rate	2016-01-01	74.9879530973925
29223	Wayne County, MO	Homeownership Rate	2016-01-01	76.66919575113809
42127	Wayne County, PA	Homeownership Rate	2016-01-01	79.97130014560956
37191	Wayne County, NC	Homeownership Rate	2016-01-01	59.492588603796534
31179	Wayne County, NE	Homeownership Rate	2016-01-01	67.88213627992633
18177	Wayne County, IN	Homeownership Rate	2016-01-01	68.57129623911567
36117	Wayne County, NY	Homeownership Rate	2016-01-01	79.60545305179954
21231	Wayne County, KY	Homeownership Rate	2016-01-01	70.24866785079928
19185	Wayne County, IA	Homeownership Rate	2016-01-01	80.81145584725536
17191	Wayne County, IL	Homeownership Rate	2016-01-01	81.31995133819952
51820	Waynesboro City, VA	Homeownership Rate	2016-01-01	56.58472137026377
47183	Weakley County, TN	Homeownership Rate	2016-01-01	68.98192501756402
48479	Webb County, TX	Homeownership Rate	2016-01-01	64.815660486498
49057	Weber County, UT	Homeownership Rate	2016-01-01	74.76318441383944
22119	Webster Parish, LA	Homeownership Rate	2016-01-01	68.69290857738989
29225	Webster County, MO	Homeownership Rate	2016-01-01	73.24461904498423
31181	Webster County, NE	Homeownership Rate	2016-01-01	83.35198656966983
28155	Webster County, MS	Homeownership Rate	2016-01-01	75.5795038633591
13307	Webster County, GA	Homeownership Rate	2016-01-01	85.22684664416947
21233	Webster County, KY	Homeownership Rate	2016-01-01	69.8666049811088
19187	Webster County, IA	Homeownership Rate	2016-01-01	70.86865026012742
54101	Webster County, WV	Homeownership Rate	2016-01-01	76.43501084103617
08123	Weld County, CO	Homeownership Rate	2016-01-01	69.78030068766475
38103	Wells County, ND	Homeownership Rate	2016-01-01	83.78312070657508
18179	Wells County, IN	Homeownership Rate	2016-01-01	82.86865726323502
22121	West Baton Rouge Parish, LA	Homeownership Rate	2016-01-01	72.80365748177438
22123	West Carroll Parish, LA	Homeownership Rate	2016-01-01	71.42050268285794
22125	West Feliciana Parish, LA	Homeownership Rate	2016-01-01	74.27120864723223
36119	Westchester County, NY	Homeownership Rate	2016-01-01	63.55402485630248
51193	Westmoreland County, VA	Homeownership Rate	2016-01-01	75.64213066712637
42129	Westmoreland County, PA	Homeownership Rate	2016-01-01	80.54407311285145
56045	Weston County, WY	Homeownership Rate	2016-01-01	77.24006452559026
54103	Wetzel County, WV	Homeownership Rate	2016-01-01	79.63476070528968
26165	Wexford County, MI	Homeownership Rate	2016-01-01	75.69779966148639
48481	Wharton County, TX	Homeownership Rate	2016-01-01	68.3978657790396
53073	Whatcom County, WA	Homeownership Rate	2016-01-01	63.74143563071468
30107	Wheatland County, MT	Homeownership Rate	2016-01-01	59.690671822136295
48483	Wheeler County, TX	Homeownership Rate	2016-01-01	66.85806567378432
13309	Wheeler County, GA	Homeownership Rate	2016-01-01	68.73527101335428
31183	Wheeler County, NE	Homeownership Rate	2016-01-01	72.79503105590062
41069	Wheeler County, OR	Homeownership Rate	2016-01-01	70.84569732937686
18181	White County, IN	Homeownership Rate	2016-01-01	78.12969454181273
17193	White County, IL	Homeownership Rate	2016-01-01	77.45063092607116
05145	White County, AR	Homeownership Rate	2016-01-01	67.98015761891428
13311	White County, GA	Homeownership Rate	2016-01-01	70.68455601240713
47185	White County, TN	Homeownership Rate	2016-01-01	79.59395947299484
32033	White Pine County, NV	Homeownership Rate	2016-01-01	72.10626185958255
17195	Whiteside County, IL	Homeownership Rate	2016-01-01	76.97928920258083
13313	Whitfield County, GA	Homeownership Rate	2016-01-01	63.07854548295122
18183	Whitley County, IN	Homeownership Rate	2016-01-01	82.30217576273246
21235	Whitley County, KY	Homeownership Rate	2016-01-01	68.48892544503849
53075	Whitman County, WA	Homeownership Rate	2016-01-01	46.900421444673135
30109	Wibaux County, MT	Homeownership Rate	2016-01-01	79.89276139410187
48485	Wichita County, TX	Homeownership Rate	2016-01-01	63.57898517878676
20203	Wichita County, KS	Homeownership Rate	2016-01-01	70.85474077533863
24045	Wicomico County, MD	Homeownership Rate	2016-01-01	61.0880164228894
48487	Wilbarger County, TX	Homeownership Rate	2016-01-01	64.12299766562022
01131	Wilcox County, AL	Homeownership Rate	2016-01-01	70.52486187845304
13315	Wilcox County, GA	Homeownership Rate	2016-01-01	72.0082328726845
13317	Wilkes County, GA	Homeownership Rate	2016-01-01	66.39168958142378
37193	Wilkes County, NC	Homeownership Rate	2016-01-01	75.09271250294326
27167	Wilkin County, MN	Homeownership Rate	2016-01-01	82.32307204062202
28157	Wilkinson County, MS	Homeownership Rate	2016-01-01	79.9829018075232
13319	Wilkinson County, GA	Homeownership Rate	2016-01-01	76.43159839182874
17197	Will County, IL	Homeownership Rate	2016-01-01	83.07696173790673
48489	Willacy County, TX	Homeownership Rate	2016-01-01	79.32873748301716
38105	Williams County, ND	Homeownership Rate	2016-01-01	68.38878311658976
39171	Williams County, OH	Homeownership Rate	2016-01-01	75.6019662843336
45089	Williamsburg County, SC	Homeownership Rate	2016-01-01	75.43269386302612
51830	Williamsburg City, VA	Homeownership Rate	2016-01-01	40.35393361452412
17199	Williamson County, IL	Homeownership Rate	2016-01-01	74.19162318086524
48491	Williamson County, TX	Homeownership Rate	2016-01-01	71.5525788549119
47187	Williamson County, TN	Homeownership Rate	2016-01-01	83.35559477034971
20205	Wilson County, KS	Homeownership Rate	2016-01-01	79.32207232740052
37195	Wilson County, NC	Homeownership Rate	2016-01-01	59.11686429347894
47189	Wilson County, TN	Homeownership Rate	2016-01-01	78.22331098504384
48493	Wilson County, TX	Homeownership Rate	2016-01-01	83.58557222609909
51840	Winchester City, VA	Homeownership Rate	2016-01-01	46.00440160886393
50025	Windham County, VT	Homeownership Rate	2016-01-01	69.77099601213077
09015	Windham County, CT	Homeownership Rate	2016-01-01	72.03090171785621
50027	Windsor County, VT	Homeownership Rate	2016-01-01	73.15454595176021
48495	Winkler County, TX	Homeownership Rate	2016-01-01	81.10411749278784
22127	Winn Parish, LA	Homeownership Rate	2016-01-01	68.10163959903645
19189	Winnebago County, IA	Homeownership Rate	2016-01-01	79.16874812668598
17201	Winnebago County, IL	Homeownership Rate	2016-01-01	67.04010904658017
55139	Winnebago County, WI	Homeownership Rate	2016-01-01	68.44569172120053
19191	Winneshiek County, IA	Homeownership Rate	2016-01-01	81.09693184903611
27169	Winona County, MN	Homeownership Rate	2016-01-01	74.82271018455229
01133	Winston County, AL	Homeownership Rate	2016-01-01	75.51598714261546
28159	Winston County, MS	Homeownership Rate	2016-01-01	64.10000554354454
54105	Wirt County, WV	Homeownership Rate	2016-01-01	80.75866803982149
51195	Wise County, VA	Homeownership Rate	2016-01-01	69.61790128443332
48497	Wise County, TX	Homeownership Rate	2016-01-01	76.33824035107828
21237	Wolfe County, KY	Homeownership Rate	2016-01-01	65.94785059901339
54107	Wood County, WV	Homeownership Rate	2016-01-01	71.97043353989247
48499	Wood County, TX	Homeownership Rate	2016-01-01	80.21828103683492
55141	Wood County, WI	Homeownership Rate	2016-01-01	77.50024097049145
39173	Wood County, OH	Homeownership Rate	2016-01-01	70.20609209204302
19193	Woodbury County, IA	Homeownership Rate	2016-01-01	69.5378679019665
17203	Woodford County, IL	Homeownership Rate	2016-01-01	84.01566113096489
21239	Woodford County, KY	Homeownership Rate	2016-01-01	68.53977047882866
05147	Woodruff County, AR	Homeownership Rate	2016-01-01	65.75829383886256
40151	Woods County, OK	Homeownership Rate	2016-01-01	66.48139197680038
20207	Woodson County, KS	Homeownership Rate	2016-01-01	80.01893939393939
40153	Woodward County, OK	Homeownership Rate	2016-01-01	72.40311626048741
25027	Worcester County, MA	Homeownership Rate	2016-01-01	69.03239450795434
24047	Worcester County, MD	Homeownership Rate	2016-01-01	74.01357323232324
13321	Worth County, GA	Homeownership Rate	2016-01-01	70.48149392731986
29227	Worth County, MO	Homeownership Rate	2016-01-01	73.35329341317365
19195	Worth County, IA	Homeownership Rate	2016-01-01	82.13136729222519
02275	Wrangell Cty&Bor, AK	Homeownership Rate	2016-01-01	72.0356991075223
29229	Wright County, MO	Homeownership Rate	2016-01-01	68.86896248212125
27171	Wright County, MN	Homeownership Rate	2016-01-01	84.19806560787418
19197	Wright County, IA	Homeownership Rate	2016-01-01	75.67824092383137
39175	Wyandot County, OH	Homeownership Rate	2016-01-01	74.33167195287722
20209	Wyandotte County, KS	Homeownership Rate	2016-01-01	58.621183979257296
42131	Wyoming County, PA	Homeownership Rate	2016-01-01	80.85512082431887
54109	Wyoming County, WV	Homeownership Rate	2016-01-01	81.57894736842105
36121	Wyoming County, NY	Homeownership Rate	2016-01-01	77.85796074880835
