GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39083	Knox, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	784351	821477	849378	920428	955603	1025765	1050814	1085173	1071453	1119140	1190970	1242169	1288431	1329046	1338217	1303538	1385800	1458479	1496211
 39085	Lake, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	4325040	4333577	4631540	4830832	5027790	5113630	5326890	5389735	5119080	5241344	5680189	5692748	5787940	5948231	6099188	6112451	6339371	6552336	6946055
 39087	Lawrence, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	423383	433988	461552	495094	502135	522235	544549	572890	567652	604230	626657	637850	648630	690518	716407	710504	721653	731855	793836
 39089	Licking, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	2285894	2297908	2342139	2423873	2403835	2548762	2686464	2783052	2763322	2774208	2973195	3055945	3087287	3208309	3362842	3425688	3629386	3997381	4279160
 39091	Logan, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	928916	956296	999525	1033621	1072571	1088773	1122705	1145381	1050299	1052027	1095660	1162823	1233418	1240155	1254461	1291036	1309027	1353442	1343212
 39093	Lorain, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	4677804	4596923	4763884	5064189	5170953	5311934	5320212	5320060	4957713	5127152	5548130	5803024	5935071	6085306	6186003	6224861	6390380	6575349	6743270
 39095	Lucas, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	11202111	11338210	11594750	11817566	11962400	12355055	12375437	12124548	11707805	12032664	12577655	13121290	13439052	13980045	14567129	14885716	14944460	15791274	16243301
 39097	Madison, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	572019	592838	646138	734112	734619	750354	756694	766312	759292	795989	887056	923080	988097	998668	1070144	1124131	1163033	1206237	1225583
 39099	Mahoning, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	4582868	4672881	4898091	5052034	5218307	5470543	5441788	5554306	5153241	5238044	5515090	5666734	5693404	5750934	5769863	5697930	5826417	6037944	6216237
 39101	Marion, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1155078	1175899	1205017	1264224	1281811	1316714	1382664	1399783	1354433	1353023	1403664	1380558	1412246	1398169	1440580	1511761	1614170	1680231	1716930
