GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39113	Montgomery, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	572378	571190	535999	567209	573478	571873	566985	537069	461521	490773	532361	548358	529419	585455	613481	636794	654883	683246	684814
 39115	Morgan, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	679	953	(D)	2192	2435	1029	1148	1378	1027	1914	4094	2595
 39117	Morrow, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	2330	2433	(D)	1780	1631	2260	2343	2226	2372	1926	2398	2460	2663	3003	3649	3711	4237	5706	8233
 39119	Muskingum, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	19795	18163	21456	21193	25144	28546	26844	26231	26749	32078	33773	38761	37068	40342	40965	66556	62942	60324	56588
 39121	Noble, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	771	515	553	579	571	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39123	Ottawa, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	7202	6540	(D)	(D)	(D)	(D)	6177	7229	6335	5989	7655	7221	(D)	8251	8906	10469	11293	11688	13881
 39125	Paulding, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	450	646	767	878	787	1283	1124	2453	2001	1502	2003	1983	3846	2573	2428	2597	2908	(D)	(D)
 39127	Perry, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	1249	1703	1501	(D)	(D)	(D)	(D)	(D)	(D)	2504	(D)	5206	6118	8339	10792	11546	12033	14463	14300
 39129	Pickaway, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	12304	8853	9968	9963	12250	16659	19193	19534	17350	15811	16667	16194	20849	22779	24607	22215	24851	26393	27227
 39131	Pike, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	3996	3108	3752	13969	16151	21334	30873	32349	36011	49820	47200	50940	196244	196426	197308	194710	209127	235687	237253
 39133	Portage, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	30198	32744	36651	38062	44151	45434	46334	45244	42590	51026	55533	65895	74823	74394	105535	64983	65866	58202	59862
 39135	Preble, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	8145	8871	8683	7198	6998	11253	10132	9340	(D)	5888	5920	10927	10492	9869	11045	5518	7637	7759	8226
 39137	Putnam, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	4855	6739	8726	6865	5909	6907	8304	8576	7257	10617	14459	14829	14283	13913	15811	15372	17841	15971	17957
 39139	Richland, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	74565	77413	73134	73288	76746	76537	74197	93854	93708	119242	125970	109214	119964	137233	131362	136293	139307	134131	134290
 39141	Ross, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	40874	34082	31803	24769	25326	35878	33200	30634	27677	31573	30677	29970	23674	25673	27435	28050	33172	35227	35618
 39143	Sandusky, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	22117	21282	21424	31591	34665	34649	32117	26824	22875	38589	39083	34295	32447	33660	34408	36350	38483	34887	37226
 39145	Scioto, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	31431	43427	34908	24495	19530	(D)	14805	16671	10140	18153	30305	36226	21840	26747	26583	23331	16405	17147	18155
 39147	Seneca, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	11037	14884	16352	16587	15929	17668	16410	17616	17065	14592	14647	11598	11932	12199	15198	14466	17991	20583	20260
 39149	Shelby, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	19823	24144	26783	33071	35686	41408	46568	46275	29290	42717	47977	50178	57393	54964	57078	54994	59239	40889	57286
 39151	Stark, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	202050	194711	201078	228260	266752	251513	263568	265474	243969	250272	280855	280161	290098	306802	308647	326268	374190	391576	397499
 39153	Summit, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	451453	465373	417880	471006	512979	595449	662475	698555	626170	604513	604593	610319	623915	641528	667268	669895	752615	729381	711489
 39155	Trumbull, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	90023	94089	93840	94983	119318	121273	123536	129372	122693	122684	131233	144953	158187	159907	165991	159635	153883	172481	164310
 39157	Tuscarawas, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	27312	32455	34915	33431	36243	44066	44167	50147	47807	51573	50660	52383	57069	62467	66306	68839	74382	79868	81516
 39159	Union, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	(D)	58374	59861	59420	67961	74070	(D)	99007	94441	102672	110848	148740	180742	194677	218157	234114	268894	279159	237516
 39161	Van Wert, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	(D)	2800	3544	7260	(D)	6017	4277	5849	(D)	(D)	(D)	4594	6048	8797	10699	15647	18937	16087	15945
 39163	Vinton, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	117	(D)	289	164	427	510	506	1072	867	993
 39165	Warren, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	134671	141803	143324	153826	164595	189900	226356	229162	203886	205866	184113	228794	256070	268643	291236	303542	302485	300208	295762
 39167	Washington, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	12606	20032	19837	22500	26193	35217	44732	40635	31654	30825	31815	25578	29459	31348	32882	30692	33718	30879	34314
 39169	Wayne, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	22933	22778	25588	29396	36030	39149	37640	36057	29592	26576	26622	29780	27088	27328	28365	36238	40265	35588	34969
 39171	Williams, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	5754	11573	10911	11561	10193	9163	9601	9380	8178	11573	17750	18503	17684	23218	24500	14124	13956	13425	14658
 39173	Wood, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	55335	58862	51616	45889	46435	69503	72244	74568	66489	67520	73279	71802	82776	77992	94889	100780	111704	94289	122506
 39175	Wyandot, OH	3.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	4878	8125	10342	14218	10920	9470	9030	8123	5977	5408	4993	4152	4911	10217	7588	9857	11218	12165	11949
