GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39081	Jefferson, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39083	Knox, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	458	399	522	569	624	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39085	Lake, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	9845	(D)	(D)	(D)
 39087	Lawrence, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39089	Licking, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	1464	747	829	858	1100	1158	1047	1171	1347	1423	1665	2069	2056	2551	3507	3635
 39091	Logan, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	614	920	1030	1308	(D)	(D)
 39093	Lorain, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	782	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1013	1073	1181	1097	1194	1206	1260	(D)	(D)	2014
 39095	Lucas, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	946	805	(D)	1027	(D)	(D)	1619	1217	1261	1189	1025	802	900	1005	1337	1347	1488	1490	1274
 39097	Madison, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	1358	(D)	(D)	(D)	2986	(D)	3402	3357	(D)	(D)	4018	4466	4653	3232	2792	2893
 39099	Mahoning, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	358	(D)	(D)	(D)	607	673	768	838	876	965	(D)	1004	1973	1667	1569	2021	2049	2188
 39101	Marion, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	981	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	479	489	(D)	(D)	(D)
