GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39129	Pickaway, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	208897	203595	203738	214977	222693	234035	240469	254628	256203	268944	268361	258192	255787	261833	273527	284888	294837	302517	312171
 39131	Pike, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	68442	73713	76258	79096	81676	85231	87182	78588	80166	85677	84063	82953	83636	86732	86604	87442	89114	91734	93832
 39133	Portage, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	613169	668130	707218	705820	748041	760796	797277	839072	859373	921635	914581	936659	969013	924877	903471	928324	920476	957026	944717
 39135	Preble, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	78867	82815	82478	86479	87006	88813	89721	93570	95097	101141	100885	99085	98157	99169	99743	102459	103706	106665	110637
 39137	Putnam, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	66685	68319	72843	76161	77883	80397	82512	85118	85957	91609	89412	88711	88447	89947	91802	92979	93230	97422	101552
 39139	Richland, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	394063	423598	437573	449133	468950	461053	478721	484730	489497	506850	500472	492858	488129	495422	504849	514559	516798	531863	544539
 39141	Ross, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	321443	337638	352886	364921	380475	389144	399741	426882	435540	438055	444983	441389	448593	458086	477668	492868	505098	515578	531244
 39143	Sandusky, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	145840	149223	156183	165034	170953	172812	176266	176887	171955	184819	185477	186084	188911	192639	194933	194232	194264	199551	193838
 39145	Scioto, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	240799	247504	277196	285129	292933	307088	324056	336364	340612	352647	340820	317191	321226	314675	322635	332372	331494	342682	349343
 39147	Seneca, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	129178	130526	134632	138681	140789	148055	153489	158073	161826	168433	164332	157395	158568	157962	155516	158829	161878	168337	175686
