GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39131	Pike, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	17030	17488	20104	21774	28188	31673	42537	49653	50026	40143	40653	42954	48870	46106	50199	48427	43928	39823	32487
 39133	Portage, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	107219	107474	103946	102474	109213	115073	117397	108576	95747	89905	101440	108627	110300	122866	133690	137096	172411	160795	162009
 39135	Preble, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	14911	13998	15830	17024	17550	16943	17272	17615	15083	14961	14300	12623	13760	14944	16593	19878	19890	21566	23931
 39137	Putnam, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	34352	35998	38122	41541	41177	41910	42644	42440	40126	38932	40539	41564	44159	46914	48985	49608	54507	53978	56528
 39139	Richland, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	83020	86248	83376	94326	106888	101317	102018	98869	90590	96414	99407	115028	110812	130552	130720	133133	154178	150290	154036
 39141	Ross, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	39513	43341	45958	51814	41629	39944	44234	39544	29862	29476	28811	31118	31007	36710	39700	41148	38950	45907	52526
 39143	Sandusky, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	46565	39892	38861	45063	43221	40846	52200	48130	41433	38662	39773	51271	78989	65268	62630	54125	59329	62552	63357
 39145	Scioto, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	47846	48596	45021	63331	49050	46776	76701	87900	39485	31369	31184	40038	40793	41897	34926	34531	31923	30008	32732
 39147	Seneca, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	44722	43656	44715	51398	54691	55858	58221	57142	52899	52365	55854	61457	54867	57599	59869	56394	65247	64750	70223
 39149	Shelby, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	76131	76543	76223	75252	75915	84552	84561	84067	72360	70258	81254	91138	91871	92609	111416	114673	123573	121883	135938
 39151	Stark, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	360280	359133	383452	413587	412857	405074	410906	401485	341455	322296	367498	403310	436759	479567	472566	495986	591987	591395	593348
 39153	Summit, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	521428	518548	536740	564413	568706	633564	650654	621048	559751	552698	577159	629396	594726	727121	732175	759319	838807	904691	947731
 39155	Trumbull, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	108062	108092	111184	131615	125991	128647	137433	135250	116374	122918	145427	164225	160517	153737	141841	149509	166378	175083	174427
 39157	Tuscarawas, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	57064	60396	62976	65418	65749	67954	75787	70366	63062	61874	66000	63689	74991	96209	119903	127673	292493	153971	142148
 39159	Union, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	41532	38931	37338	37021	40746	40089	48820	49496	36123	35303	35972	38789	42862	53995	69951	67650	68910	75072	83621
 39161	Van Wert, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	11628	10124	9825	9384	9498	11381	11920	11520	12423	15180	27210	17637	20671	20270	19872	23189	23148	25782	28167
 39163	Vinton, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	3776	16610	9994	(D)	2474	3936	15589	9064	6775	(D)	(D)	22241	5569	5967	3446	2344	2786	3605	2065
 39165	Warren, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	115312	111805	111927	116668	120966	140907	143511	144995	134137	136668	142313	152653	162659	208035	253823	247640	294328	335626	328235
 39167	Washington, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	104094	191555	115176	65006	75031	70081	104576	114527	91730	70687	79844	(D)	96029	132713	109530	112997	113238	111596	146835
 39169	Wayne, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	106714	113225	115891	129131	131307	127421	127932	119206	103067	95374	98542	95776	100127	107853	121549	124032	151025	144518	150911
 39171	Williams, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	22545	21502	20741	22624	23533	24282	22589	21945	23678	21458	20011	21806	22653	24447	26579	26764	30227	31103	30667
 39173	Wood, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	189487	191312	166756	159303	174735	183767	182086	174814	144958	145623	172258	196161	180850	213248	285680	340594	384996	383628	409493
 39175	Wyandot, OH	3.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	22515	22050	23480	25099	27715	27725	28512	39025	38970	35356	34774	41088	41660	46953	52468	54387	57128	60092	69071
