GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39139"""	Richland, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	128187	128363	128312	128094	127724	127292	126995	126128	125308	124162	123144	122633	122314	121999	121688	121242	120430	120987	121154
" ""39141"""	Ross, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	73840	74363	75008	75251	75935	76639	77419	77675	77862	78098	77581	77341	77283	77095	77049	76848	77295	76884	76666
" ""39143"""	Sandusky, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	61788	61918	61784	61930	61865	61745	61571	61184	61039	60885	60609	60467	60049	59827	59475	59317	59093	58740	58518
" ""39145"""	Scioto, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	78784	78652	78278	77788	77926	78285	78775	79133	79241	79664	79408	78783	78304	77476	76992	76436	75976	75480	75314
" ""39147"""	Seneca, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	58376	58090	58006	57857	57664	57406	57289	57199	56897	56618	56522	56106	55847	55803	55650	55467	55267	55194	55178
" ""39149"""	Shelby, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	48662	48671	48766	48791	49044	49099	49284	49454	49540	49349	49259	49159	49203	48995	49030	48765	48738	48622	48590
" ""39151"""	Stark, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	377295	376867	376721	376663	376050	376180	376877	377141	376210	375372	374511	374891	375108	375546	374715	373447	372003	371248	370606
" ""39153"""	Summit, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	544554	544866	545163	545037	545029	544660	544275	543116	542135	541645	541325	540726	541926	542445	541788	541003	541514	541353	541013
" ""39155"""	Trumbull, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	223991	222484	220889	219540	217926	216185	214296	212191	211290	209840	208834	207191	206328	204973	203328	201715	200281	198539	197974
" ""39157"""	Tuscarawas, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	91319	91735	92015	92348	92286	92271	92511	92634	92584	92543	92483	92413	92602	92652	92739	92560	92308	92079	91987
" ""39159"""	Union, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	42859	43517	44665	45819	46952	48589	49906	50856	51798	52464	53095	52796	53436	53773	54388	55581	56798	57782	58988
" ""39161"""	Van Wert, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	29430	29327	29288	29322	29264	29342	29182	29075	28849	28678	28625	28636	28347	28334	28319	28177	28283	28253	28275
" ""39163"""	Vinton, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	12966	13076	13260	13308	13370	13516	13566	13452	13474	13405	13380	13221	13303	13210	13082	13022	13082	13145	13085
" ""39165"""	Warren, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	167851	174833	181976	188904	195499	200630	205258	208640	211231	213429	215332	217212	219216	221267	223864	226539	228709	231945	234602
" ""39167"""	Washington, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	62847	62638	62759	62924	62547	62387	62253	62040	61968	61713	61607	61447	61364	61160	61020	60598	60491	60111	59911
" ""39169"""	Wayne, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	112161	112684	113067	113240	113603	114263	114224	114610	114588	114394	114649	115029	115400	115912	116214	116613	116168	115790	115710
" ""39171"""	Williams, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	39085	38959	38753	38719	38546	38547	38532	38297	37950	37512	37584	37521	37426	37195	37007	36937	36707	36739	36692
" ""39173"""	Wood, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	122013	122206	122826	124149	124698	125027	125285	125275	125384	125950	127124	128425	129013	129337	129285	129768	130437	130441	130817
" ""39175"""	Wyandot, OH	3.0	CAINC5N	20.0	...	Population (persons) 	Number of persons	22787	22813	22816	22914	22820	22729	22716	22642	22644	22588	22643	22545	22460	22283	22176	22071	22063	21918	21772
