GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39109"""	Miami, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	33837	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	71069	72743	(D)	74268	(D)
" ""39111"""	Monroe, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	9110	1387	1410	1116	958	1319	1255	(D)	1362	1388	1491	(D)	1879	1862	(D)	2150	2135	2324	2985
" ""39113"""	Montgomery, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	916366	895994	885867	850691	883654	904254	937337	974874	944634	925114	946252	1004298	1047395	1056805	1077216	1133579	1194450	1211770	1277227
" ""39115"""	Morgan, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	619	765	712	1165	1215	1283	1220	1142	803	(D)	(D)	(D)	(D)	(D)	2153	2928	3627	1714	1809
" ""39117"""	Morrow, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	2400	(D)	2364	2739	3600	3381	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39119"""	Muskingum, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	21081	21566	23474	23299	22593	24308	34873	32461	34810	33257	38176	36534	37298	37922	38271	47063	60396	64714	66085
" ""39121"""	Noble, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	720	847	796	838	1135	(D)	(D)	1869	1737	1896	2448	3172	4589	9073	7809	6391	10996	14511	12347
" ""39123"""	Ottawa, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	7560	7046	8376	(D)	(D)	(D)	8114	(D)	(D)	(D)	(D)	(D)	10249	11056	11692	10413
" ""39125"""	Paulding, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	3129	3079	6368	5417	2654	2405	2547	2834	2561	1541	1727	1914	2115	3104	3569	4068	4164	4030	3990
" ""39127"""	Perry, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	4078	4656	4613	4896	5004	4956	5243	4977	4734	4449	4668	(D)	4297	5134	4654	5328	6037	5998	6360
" ""39129"""	Pickaway, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	10600	11221	13751	13726	11793	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	11535	14014
" ""39131"""	Pike, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	7302	9508	8191	7583	8595	(D)	(D)	(D)	(D)	11816	18012	26991	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39133"""	Portage, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	47248	61361	65907	74723	75943	81099	74353	81292	70124	76188	87110	94961	94530	98237	110659	110377	113538	137598	166004
