GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39085"""	Lake, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	228446	230918	244552	253930	285594	289241	314057	327641	299680	279590	293559	279593	289964	316964	327272	324267	318101	341048	444817
" ""39087"""	Lawrence, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	6412	6273	5919	7617	7759	8528	8752	9085	9081	9853	11625	13898	13791	17946	21219	18507	19043	16591	15967
" ""39089"""	Licking, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	37341	38676	51984	59190	64897	68218	78320	87317	91113	104234	112136	118080	116032	106364	122486	119005	115509	129347	127759
" ""39091"""	Logan, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	19986	18741	17776	19608	19541	23854	27514	25437	23731	27294	33562	39834	43264	39581	39900	36091	28905	20219
" ""39093"""	Lorain, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	129990	127697	136459	149608	158779	173403	179092	189133	173679	185787	227963	241663	269810	297986	289593	294106	310417	317954	313456
" ""39095"""	Lucas, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	504107	499415	506730	529306	548383	556856	550605	510212	447596	443373	500040	512888	537902	527749	571278	573703	592595	603215	599478
" ""39097"""	Madison, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	20314	21520	21773	22574	(D)	23567	(D)	(D)	(D)	(D)	(D)	(D)	(D)	32976	26195	31197	26343	28533	28091
" ""39099"""	Mahoning, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	226527	216087	220318	235905	292318	312978	328734	359989	336702	307281	314039	310802	320886	352114	349072	328918	343822	356870	368231
" ""39101"""	Marion, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	43401	40632	42770	46882	49525	50283	51072	56515	53686	57134	60231	60648
" ""39103"""	Medina, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	158849	168136	168321	177928	186397	191664	(D)	(D)	(D)	(D)	205263	227950	243628	261802	271075	280875	307082	321335	336712
" ""39105"""	Meigs, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	1889	1162	1196	(D)	2023	3714	3870	3700	2483	2647	1961	1983	2083	2198	2274	2166	(D)	2675	2410
" ""39107"""	Mercer, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	27362	28618	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39109"""	Miami, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	102442	96676	100870	117369	115839	118519	126214	130946	114576	121135	137331	145970	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39111"""	Monroe, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	2595	3220	5579	4653	4063	5596	5285	(D)	(D)	8353	5800	5039	4563	4379
" ""39113"""	Montgomery, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	702369	653863	622267	606802	620794	622335	657581	670209	584992	581591	653018	685077	706675	733101	782212	770120	832619	875362	883134
" ""39115"""	Morgan, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	3785	3828	4024	4430	4375	4684	4743	(D)	5363	6803	8553	10564	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39117"""	Morrow, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	3955	3987	4315	4562	4828	4309	4756	7281	7498	7907	8798	9108	7886	7713	6361	6010
" ""39119"""	Muskingum, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	149875	147717	140850	138707	123982	119121	116110	117294	106514	93724	89531	82551	83941	89372	102355	102934	102710	99192	98700
" ""39121"""	Noble, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	2747	3034	2605	2757	3068	3827	4120	4579	4260	4253	4652	4986	5637	5222	5580	5807	5886	6896	(D)
" ""39123"""	Ottawa, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	13395	(D)	(D)	(D)	(D)	14527	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39125"""	Paulding, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	8570	7300	8338	9052	7726	7055	7884	8038	7880	9134	10384	11078	9047	9394	(D)	9348	(D)	(D)	(D)
" ""39127"""	Perry, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	5785	5171	3497	3045	3353	3449	4126	4207	4066	4334	4791	4407	4332	11669	12898	13162	13603	14457	15108
" ""39129"""	Pickaway, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	13355	(D)	14995	16311	21223	25553	27268	27060	27827	25767	28918	29567	24650	24833	(D)	22630	24341	(D)	(D)
" ""39131"""	Pike, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	3257	4332	4280	(D)	(D)	(D)	(D)	(D)	(D)	(D)	7934	16689	18836	(D)	(D)	(D)	(D)	(D)	(D)
" ""39133"""	Portage, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	132172	123221	125308	133368	151215	172853	191456	191202	179987	177708	181794	227648	247459	266545	282790	277897	333074	322312	325997
" ""39135"""	Preble, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	13865	(D)	15072	16641	18016	18305	20782	24421	18574	15269	15463	16005	16523	18626	18285	(D)	(D)	(D)	(D)
" ""39137"""	Putnam, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	9807	10104	11202	11391	11826	11080	(D)	(D)	(D)	(D)	(D)	24170	25205	29458	31096	33454	34726	35442	32927
" ""39139"""	Richland, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	70122	81349	81699	92276	98949	103513	107742	110733	98283	99304	100352	97371	115047	120537	118317	112290	117079	123905	118574
" ""39141"""	Ross, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	24510	26775	27238	28244	32336	33966	31854	32558	28758	26844	27853	34919	29911	32210	35935	35710	34267	39608	41257
" ""39143"""	Sandusky, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	18667	22744	26665	29725	31944	31845	30642	32259	29165	30533	32096	32504	35687	36875	40141	39796	43228	44574	42412
" ""39145"""	Scioto, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	12040	12570	12216	13300	12868	13641	14350	14029	12579	12284	13087	13318	13530	16445	18072	20067	21552	23289	24147
" ""39147"""	Seneca, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	25480	25788	26336	27146	26661	25582	28070	30765	31288	33667	32802	35443	38536	42947	47959	51194	49917	49176	51496
" ""39149"""	Shelby, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	61608	77509	86763	88854	93736	98865	101745	95448	83853	77439	82033	94163	99156	104912	111056	75296	84251	92991	87639
" ""39151"""	Stark, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	414190	445124	417708	388495	402059	380909	392234	397822	372017	359419	410068	457224	425272	448537	453408	470849	487464	462433	470935
" ""39153"""	Summit, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	776072	781267	821460	875915	974383	1049910	1077810	1068259	965821	1017911	1109371	1143513	1177767	1203614	1238883	1219072	1264030	1296930	1326457
" ""39155"""	Trumbull, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	116799	125825	118906	126918	130706	133333	133175	112185	115127	130834	133827	130399	134735	(D)	(D)	(D)	168271	172934
" ""39157"""	Tuscarawas, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	51392	50350	55523	55534	66311	63732	65672	68097	61568	66249	75710	92393	102204	116940	110472	99245	98135	87265	88454
" ""39159"""	Union, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	44703	51501	78239	74311	(D)	80914	83580	88185	92577	109287	127402	137318	123223	119211	107685	105186
" ""39161"""	Van Wert, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	16879	15496	12331	12640	13269	(D)	(D)	15122	14957	15471	18439	20992	24352	26726	22732	22808	23596	24727	61989
" ""39163"""	Vinton, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1427	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39165"""	Warren, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	158817	170110	214928	222108	231606	243370	256574	279595	255918	265670	259547	277693	304830	387682	406469	410287	441177	500110	515258
" ""39167"""	Washington, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	35009	33917	30460	32092	34193	36495	38943	38083	35328	36777	44784	45933	49760	53595	54498	52587	55792	61295	66011
" ""39169"""	Wayne, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	79160	80471	81826	82212	80280	87592	107783	110881	105505	105183	127740	137319	167152	175545	182522	190698	179008	181749	173105
" ""39171"""	Williams, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	14804	14331	21030	22894	23711	29042	30280	27451	25946	28381	30733	32068	33202	33969	31946	33569	49569	52034	53497
" ""39173"""	Wood, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	149351	144703	159482	170341	174974	176971	184233	173302	168896	169785	180911	188027	189208	212766	222954	243589	249765	265129	269380
" ""39175"""	Wyandot, OH	3.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	14139	14109	14629	15156	15622	18029	19689	20068	17243	17920	19325	21696	19938	19723	18186	16950	16997	17488	18164
