GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39075"""	Holmes, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39077"""	Huron, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	6339	6124	6424	6952	7135	7536	7050	7296	7564
" ""39079"""	Jackson, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	605	(D)	662	670	506	517	259	740	816	1020	1124	1373	1247	813	(D)	(D)	(D)
" ""39081"""	Jefferson, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	19139	20760	21791	21916	22109	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39083"""	Knox, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	49268	53867	55757	57924	62190	68227	71182	73452	75137	75565	80276	83586	85677	86250	88726	91948	88393	90646	95046
" ""39085"""	Lake, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	24000	27835	34069	40315	42737	47933	52377	56619	58294	61933	62628	65566	66431	67844	65651	66771	62073	59973	62071
" ""39087"""	Lawrence, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	741	759	785	860	859	979	972	1083	1127	1306	1401	1596	1844	2089	2155	1911	1625	1828	1774
" ""39089"""	Licking, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	40333	44069	46964	50172	62240	60202	61563	63036	64507	64043	63942	66657	69293	70798	69912	75462	77544	80985	87940
" ""39091"""	Logan, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	466	717	778	932	861	1018	931	683	714	728	689	838	943	362	345	255	464	634	987
" ""39093"""	Lorain, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	83140	87558	90486	96011	101785	106497	113230	118215	128911	131586	144947	146231	149908	157419	162465	167618	162648	160918	165749
" ""39095"""	Lucas, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	86904	97737	103604	110843	118758	170116	168049	174018	155938	160893	173495	157426	152635	142753	135803	140118	136264	140515	143674
" ""39097"""	Madison, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	776	1055	1194	1391	1402	1477	1501	1346	1668	1504	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39099"""	Mahoning, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	27758	32855	33857	38542	40172	39536	41395	41754	45513	45110	45102	39352	33316	43187	32254	31050	24618	24124	24594
" ""39101"""	Marion, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	1886	2064	2043	2214	2255	2464	2453	2474	2695	2536	2517	2609	2073	2164	2394	1800	1786	1560	1853
