GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39093"""	Lorain, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	25983	30767	28225	28740	29036	29658	31520	33691	33471	31366	30603	28361	29596	32740	33325	33971	36258	37854	39821
" ""39095"""	Lucas, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	115760	120356	118360	115947	115309	102897	114778	112458	116832	118355	121090	149675	146553	190040	180506	182321	184661	159817	177415
" ""39097"""	Madison, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	2498	2326	2235	2455	2600	2383	2736	2788	2630	2419	2309	2234	2240	3239	3300	2601	2431	2720	3626
" ""39099"""	Mahoning, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	43143	45374	43449	45250	46310	43177	40646	37677	38718	34250	32452	31831	33816	37238	43517	40333	40525	43636	47415
" ""39101"""	Marion, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	9576	16107	15790	16890	18257	16524	6977	7659	7473	7348	12795	14446	13285	13584	14134	14144	15017	16729	18591
" ""39103"""	Medina, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	12515	16229	15642	16805	18203	22986	21646	20784	21573	21471	21446	24710	28497	29133	32248	32372	26975	29266	31895
" ""39105"""	Meigs, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	263	268	233	214	177	166	262	236	233	183	335	301	307	341	629	566	1636	2373	2939
" ""39107"""	Mercer, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	3039	2250	2362	2990	3594	4177	5084	3219	3101	3103	3234	3172	3298	3179	3315	3419	3540	3456	2655
" ""39109"""	Miami, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	8625	9807	12523	13174	12701	13373	12887	13318	12168	12976	13483	11604	10819	10804	11887	13716	13515	13416	14247
" ""39111"""	Monroe, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	170	(D)	97	115	130	115	112	124	(D)	(D)	(D)	(D)	289	500	1119	930	601	1657	3536
