GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39157"""	Tuscarawas, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	5198	5363	5252	5296	5187	5704	5742	5978	5877	7575	7486	7170	8163	8688	9124	9409	10507	11945	14021
" ""39159"""	Union, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	5488	6416	7378	7704	(D)	9512	11974	12793	12607	12594	12648	12589	13604	13556	14516	14385
" ""39161"""	Van Wert, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3684	4305	4525	5541	5747	5874	5846	5843	6846
" ""39163"""	Vinton, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1003	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39165"""	Warren, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	9037	9877	5237	3892	4179	4931	5051	5607	5375	5318	5661	5184	5797	6056	6235	6534	6502	6561	6988
" ""39167"""	Washington, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	33265	33279	35580	39155	40535	48599	54783	61230	59290	57901	46491	44633	42791	46968	41805	30325	30287	30423	26169
" ""39169"""	Wayne, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	6375	6163	8730	9677	10192	10171	11348	12554	13288	14269
" ""39171"""	Williams, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39173"""	Wood, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	8823	7138	3437	4934	7202	18597	20960	20654	20401	24691	28014	27983	26888	26059	26493	27783	27683	28866	30454
" ""39175"""	Wyandot, OH	3.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
